school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Central Baptist College,745,599,Arkansas,Small City,private,33.06,13.22,64.75,0,0,1,0,0,0,0,0,1,0.09096831190556356,0.3096773563912684
Central Christian College of Kansas,869,730,Kansas,Town,NA,74.82,43.21,96.88,1,0,2,0,0,1,1,0,3,0.015211400811529255,1.3605149428957322
Central College,1232,1198,Iowa,Town,NA,45.41,23.13,79.97,0,0,1,0,0,1,0,0,2,0.3409800185949087,0.2637966011509212
Central Connecticut State University,9550,7605,Connecticut,Suburb,NA,94.85,89.46,98.79,2,1,3,1,1,1,3,2,4,2.495429962910468,0.4696261484696994
Central Methodist University - College of Liberal Arts & Sciences,1058,1034,Missouri,Town,NA,34.69,18.25,63.59,0,0,1,0,0,0,0,0,1,0.23446492477590947,0.1910770544537892
Central Michigan University,17801,15585,Michigan,Town,NA,100.0,99.9,100.0,8,5,17,4,2,8,12,7,25,11.76721698529661,0.437470916123632
Central Penn College,1197,316,Pennsylvania,Suburb,NA,58.39,42.32,79.07,1,0,1,0,0,1,1,0,2,0.7002247435476889,0.17624081234819367
Central State University,1788,1710,Ohio,Rural,public,56.96,37.56,81.63,1,0,1,0,0,1,1,0,2,0.2871364552491503,0.5554228374575519
Central Washington University,12080,10446,Washington,Town,NA,100.0,99.91,100.0,8,5,16,4,2,8,12,7,24,11.827891615659937,0.5231143150938748
Centre College,1447,1449,Kentucky,Town,NA,62.0,33.46,92.75,1,0,2,0,0,1,1,0,3,0.41632035789108485,0.5504929999311102
Chadron State College,2151,1616,Nebraska,Town,NA,36.2,21.66,72.21,0,0,1,0,0,0,0,0,1,0.10346883955093114,0.34559969427818504
ChamiNAde University of Honolulu,1813,1524,Hawaii,Large City,NA,74.37,50.71,94.59,1,0,2,0,0,1,1,0,3,7.420107908081929e-05,1.3591116135587182
Champlain College,3933,2603,Vermont,Small City,NA,93.18,75.36,99.69,2,1,4,1,0,2,3,1,6,0.00027684663863460285,2.6830740996827
Chapman University,7023,6515,California,Midsize City,NA,100.0,99.96,100.0,10,5,19,5,3,10,15,8,29,11.168874027905973,3.06785386239254
Charleston Southern University,3062,2804,South CaroliNA,Midsize City,private,99.04,82.52,100.0,3,1,7,1,1,4,4,2,11,3.6429951724113243,1.003323384811993
Chatham University,1207,951,Pennsylvania,Large City,NA,64.78,44.85,86.76,1,0,1,0,0,1,1,0,2,0.5710849342868447,0.4715898841193324
Chestnut Hill College,1363,1118,Pennsylvania,Large City,NA,69.65,49.93,89.74,1,0,2,0,0,1,1,0,3,0.5431046422803284,0.6485995884455193
Cheyney University of Pennsylvania,718,671,Pennsylvania,Suburb,public,41.49,28.03,62.17,0,0,1,0,0,0,0,0,1,0.36876589977818863,0.16706236899474394
Chicago State University,2032,1297,Illinois,Large City,NA,53.59,42.51,71.39,1,0,1,0,0,0,1,0,1,0.6863342364468471,0.08107958999062387
Chowan University,1500,1440,North CaroliNA,Town,private,76.43,43.56,95.37,1,0,2,0,0,1,1,0,3,0.1672099424951604,1.2766170607306355
Christian Brothers University,1789,1426,Tennessee,Large City,NA,57.31,23.39,90.88,1,0,2,0,0,1,1,0,3,0.3684835778029385,0.4818331155109313
Christopher Newport University,4951,4867,Virginia,Midsize City,NA,99.91,88.48,100.0,5,1,10,2,1,5,7,2,15,6.806894289449404,0.1764798063385897
Citadel Military College of South CaroliNA,2837,2559,South CaroliNA,Midsize City,NA,98.62,82.54,100.0,3,1,7,1,1,3,4,2,10,2.3181294429018715,1.9610350635892007
City University of Seattle,929,235,Washington,Large City,NA,61.15,41.27,80.69,1,0,1,0,0,1,1,0,2,0.8646624658471441,0.08034780732692905
Claflin University,2040,1955,South CaroliNA,Town,private,93.86,64.56,99.85,2,1,4,1,0,2,3,1,6,2.2626053843892517,0.5252711549202476
Claremont McKenNA College,1341,1337,California,Suburb,NA,90.55,71.48,99.63,2,1,4,1,0,2,3,1,6,1.47705168587415,0.8792103270829217
Clarion University of Pennsylvania,4319,3483,Pennsylvania,Town,public,95.72,86.42,99.7,2,1,4,1,1,2,3,2,6,2.9128201422168205,0.23770398281234056
Clark Atlanta University,3305,3187,Georgia,Large City,NA,98.5,86.24,99.99,3,1,6,1,1,3,4,2,9,0.2663327977621267,3.9246680026778913
Clark University,2240,2199,Massachusetts,Midsize City,private,88.2,67.21,98.68,1,1,3,1,0,1,2,1,4,1.1052817682918843,1.0302415003680239
Clarke University,765,708,Iowa,Small City,NA,32.28,17.42,70.46,0,0,1,0,0,0,0,0,1,0.12449019736062863,0.2648982019428007
Clarkson University,3086,3021,New York,Town,private,88.92,72.22,98.31,1,1,3,1,0,1,2,1,4,1.5942556044989147,0.6048103703855334
Clayton State University,6553,3743,Georgia,Suburb,NA,90.07,54.69,99.98,2,1,6,1,0,3,3,1,9,1.9668367425433333,0.34230690211008824
Clemson University,19409,18642,South CaroliNA,Suburb,public,100.0,99.99,100.0,18,7,40,8,3,20,26,10,60,18.08696206048586,7.798936043625497
Cleveland State University,12077,9268,Ohio,Large City,NA,98.32,87.86,99.98,3,1,6,1,1,3,4,2,9,3.6486727488326456,0.4344136350974432
Coastal CaroliNA University,9899,9021,South CaroliNA,Small City,NA,100.0,98.99,100.0,8,3,17,4,1,8,12,4,25,7.202704257053719,4.213732074090339
Coe College,1393,1369,Iowa,Midsize City,private,49.08,27.38,81.27,0,0,1,0,0,1,0,0,2,0.2506904249047824,0.4235236408655037
Cogswell College,606,436,California,Large City,NA,72.86,52.77,92.21,1,1,2,0,0,1,1,1,3,1.2619929604108737,0.04059321498318932
Coker College,1025,909,South CaroliNA,Town,private,82.91,49.34,98.36,1,0,3,1,0,1,2,0,4,1.2677993360381492,0.4966914738089462
Colby College,1923,1917,Maine,Town,NA,80.64,57.58,96.25,1,1,2,1,0,1,2,1,3,0.03623747432679702,1.6043532711452881
Colby - Sawyer College,983,920,New Hampshire,Rural,NA,44.93,24.56,70.45,0,0,1,0,0,0,0,0,1,0.05966986958919852,0.5364662921352515
Colgate University,2882,2854,New York,Town,private,94.03,78.69,99.63,2,1,4,1,1,2,3,2,6,0.5914410139738857,2.2250995412245937
College of Charleston,9901,9083,South CaroliNA,Midsize City,public,100.0,99.29,100.0,8,3,19,4,2,9,12,5,28,7.6654047446588836,4.867671187253495
College of Mount Saint Vincent,1693,1613,New York,Large City,NA,72.49,54.08,90.24,1,1,2,0,0,1,1,1,3,1.1060239753892838,0.18398250275842867
Mount St. Joseph University,1315,1000,Ohio,Suburb,NA,42.72,25.37,68.26,0,0,1,0,0,0,0,0,1,0.3326389536219665,0.22429593867574396
Notre Dame of Maryland University,817,528,Maryland,Large City,NA,45.62,29.34,68.79,0,0,1,0,0,0,0,0,1,0.4394581532554493,0.16924464582690593
College of Our Lady of the Elms,1174,973,Massachusetts,Suburb,private,71.47,48.12,91.56,1,0,2,0,0,1,1,0,3,1.142727061843829,0.1106456618477917
College of Saint Benedict,1940,1916,Minnesota,Suburb,NA,33.78,21.27,56.07,0,0,1,0,0,0,0,0,1,0.18333279503600977,0.2286070798925119
College of Saint Elizabeth,757,587,New Jersey,Suburb,NA,57.06,33.75,83.34,1,0,1,0,0,1,1,0,2,0.8403281123905038,0.004543880462020894
College of Saint Mary,833,761,Nebraska,Large City,NA,16.41,9.41,32.76,0,0,0,0,0,0,0,0,0,0.051653584744566404,0.12742924251128723
Northeast Catholic College,69,70,New Hampshire,Rural,NA,3.78,1.68,7.72,0,0,0,0,0,0,0,0,0,0.005188684312104218,0.0332925707907949
College of the Atlantic,352,330,Maine,Town,private,23.72,13.13,42.16,0,0,0,0,0,0,0,0,0,0.014082809927949552,0.2564710089518669
College of the Holy Cross,2852,2827,Massachusetts,Midsize City,private,94.32,77.98,99.67,2,1,4,1,1,2,3,2,6,1.3996792486313114,1.4658585433606512
College of the Ozarks,1510,1477,Missouri,Town,private,31.1,16.53,57.73,0,0,1,0,0,0,0,0,1,0.3010742784054292,0.07130447505339259
College of William and Mary,6287,6199,Virginia,Suburb,NA,99.98,95.59,100.0,6,2,12,3,1,6,9,3,18,5.830969555936586,2.6257522713997927
Colorado Christian University,6541,1840,Colorado,Midsize City,NA,99.84,93.67,100.0,4,2,12,2,1,6,6,3,18,0.7150429087160277,5.687495519042352
Colorado College,2106,2091,Colorado,Large City,private,86.41,62.69,98.83,1,1,3,1,0,1,2,1,4,0.10007839938593051,1.8928748713606485
Colorado School of Mines,4790,4584,Colorado,Suburb,public,99.19,86.2,100.0,3,1,9,2,1,5,5,2,14,0.7290768911586524,4.074414062603059
Colorado State University - Fort Collins,25523,22154,Colorado,Midsize City,public,100.0,99.55,100.0,8,4,23,4,2,12,12,6,35,4.797551407804159,7.291282677247768
Colorado State University - Pueblo,4627,3292,Colorado,Midsize City,NA,85.35,59.23,99.13,1,1,3,1,0,2,2,1,5,0.9338349956494068,0.985530229117675
Colorado Technical University - Colorado Springs,22305,14445,Colorado,Large City,NA,99.56,91.55,100.0,4,2,9,2,1,5,6,3,14,4.9935670314290155,0.42122681374318627
Columbia College Chicago,7029,6436,Illinois,Large City,NA,98.65,91.72,99.98,3,2,6,1,1,3,4,3,9,1.3333289465466898,2.9657646138826816
Columbia College Missouri,12747,5163,Missouri,Midsize City,private,100.0,99.78,100.0,8,4,18,4,2,9,12,6,27,1.7192479711357493,10.497324521049759
Columbia College South CaroliNA,1383,804,South CaroliNA,Midsize City,NA,87.15,51.94,99.2,1,1,3,1,0,2,2,1,5,1.8261245910817139,0.224085211368577
Columbia InterNAtioNAl University,497,454,South CaroliNA,Midsize City,NA,52.44,25.54,82.08,1,0,1,0,0,1,1,0,2,0.4457348030596413,0.29659538445066386
Columbia Southern University,15049,8567,Alabama,Town,private,100.0,100.0,100.0,16,7,42,8,4,23,24,11,65,0.5266006841894155,23.835889736171364
Columbia University in the City of New York,8157,7592,New York,Large City,NA,100.0,99.72,100.0,8,4,16,4,2,8,12,6,24,1.4654268687818306,9.804148909452508
Columbus State University,6798,4693,Georgia,Midsize City,NA,91.66,58.96,99.98,2,1,6,1,0,3,3,1,9,1.9033504361000357,0.5802856065749478
Concord University,1853,1696,West Virginia,Town,public,45.56,19.51,72.87,0,0,1,0,0,0,0,0,1,0.031065542860745938,0.5765236001021026
Concordia College at Moorhead,2032,1997,Minnesota,Suburb,NA,73.17,24.91,100.0,1,0,7,0,0,4,1,0,11,0.16077226463381591,1.1526681246457264
Concordia College - New York,1131,1024,New York,Suburb,NA,60.91,42.3,82.67,1,0,1,0,0,1,1,0,2,0.6668351036264973,0.27174206686245683
Concordia University - Ann Arbor,906,780,Michigan,Midsize City,NA,49.44,31.42,75.34,0,0,1,0,0,0,0,0,1,0.5180969664042772,0.16348388704475575
Concordia University - Chicago,1458,1299,Illinois,Suburb,private,60.36,42.43,88.64,1,0,1,0,0,1,1,0,2,0.34984078787157613,0.5743596951474443
Concordia University - Irvine,1851,1645,California,Large City,private,98.21,89.18,99.97,3,1,5,1,1,3,4,2,8,3.5094748056369807,0.5073944481959566
Concordia University - Portland,1378,1124,Oregon,Large City,NA,70.05,45.24,96.61,1,0,2,0,0,1,1,0,3,0.3904703828063161,0.8142498460394716
Concordia University - Saint Paul,2867,1417,Minnesota,Large City,NA,51.21,33.56,76.17,0,0,1,0,0,0,0,0,1,0.22902356620408929,0.4880346936663298
Concordia University - Nebraska,1682,1231,Nebraska,Town,NA,62.62,36.22,90.52,1,0,2,0,0,1,1,0,3,0.0645871896884328,0.9175751575352946
Concordia University - Texas,1725,1347,Texas,Large City,NA,99.99,96.98,100.0,6,2,15,3,1,8,9,3,23,8.902135299157159,0.1615827220297356
Concordia University - Wisconsin,3713,2616,Wisconsin,Suburb,NA,78.22,58.77,95.25,1,1,2,1,0,1,2,1,3,0.336252439407271,1.1859143992899432
Connecticut College,1815,1766,Connecticut,Small City,private,82.73,60.49,97.11,1,1,2,1,0,1,2,1,3,0.0857658480719201,1.6685606782344595
Converse College,920,860,South CaroliNA,Small City,NA,74.41,39.8,96.02,1,0,2,0,0,1,1,0,3,1.0225680776074124,0.3389184756684637
Cooper Union for the Advancement of Science and Art,864,859,New York,Large City,NA,67.45,45.07,90.04,1,0,2,0,0,1,1,0,3,0.3162159876692062,0.8046972016870648
Coppin State University,2509,1854,Maryland,Large City,NA,83.21,64.16,96.66,1,1,2,1,0,1,2,1,3,1.3430412394173183,0.44053954854605765
Corban University,1021,936,Oregon,Midsize City,private,66.33,39.67,97.79,1,0,2,0,0,1,1,0,3,0.23045002698781256,0.8569078508474699
Cornell College,1006,1002,Iowa,Town,private,62.81,36.86,92.42,1,0,2,0,0,1,1,0,3,0.0475388391019983,0.9399465901745777
Cornell University,14907,14898,New York,Small City,NA,100.0,99.99,100.0,12,6,25,6,3,13,18,9,38,3.9204926619358065,14.138048524349115
Cornerstone University,1757,1260,Michigan,Midsize City,NA,68.85,48.15,90.65,1,0,2,0,0,1,1,0,3,0.9389213998351813,0.2267925173638499
CoveNAnt College,1033,983,Georgia,Rural,private,67.06,40.83,94.31,1,0,2,0,0,1,1,0,3,0.0789707714294678,1.0299267067405842
Creighton University,4256,4011,Nebraska,Large City,NA,87.21,63.47,99.34,1,1,3,1,0,2,2,1,5,0.09522366639921631,1.9583566950516493
Crown College,1055,698,Minnesota,Rural,NA,40.64,14.92,98.9,0,0,3,0,0,2,0,0,5,0.07793637775303336,0.4427210683140005
Culver - Stockton College,1092,969,Missouri,Rural,NA,41.07,24.7,68.33,0,0,1,0,0,0,0,0,1,0.13636751306698042,0.3917512452699486
Cumberland University,1974,1578,Tennessee,Town,NA,44.58,13.77,84.19,0,0,1,0,0,1,0,0,2,0.4153413430228861,0.17462499424623898
CUNY BerNArd M Baruch College,15253,11598,New York,Large City,NA,100.0,99.9,100.0,8,5,13,4,2,7,12,7,20,11.060971735345776,0.15910212261260206
CUNY Brooklyn College,14691,10786,New York,Large City,NA,100.0,99.87,100.0,7,4,13,4,2,6,11,6,19,10.459282981030757,0.48516173347354036
CUNY City College,13211,10225,New York,Large City,public,99.99,99.74,100.0,7,4,12,3,2,6,10,6,18,9.59700882946982,0.11968905865453423
College of Staten Island CUNY,12509,9710,New York,Large City,public,99.99,99.64,100.0,6,4,11,3,2,5,9,6,16,9.152696087536468,0.005602187415936692
CUNY Graduate School and University Center,2066,418,New York,Large City,NA,77.97,60.46,93.12,1,1,2,0,0,1,1,1,3,1.5122736817698612,0.0
CUNY Hunter College,16846,12612,New York,Large City,NA,100.0,99.95,100.0,8,5,15,4,3,7,12,8,22,11.975948551518247,0.6270482666171335
CUNY John Jay College of CrimiNAl Justice,12916,10276,New York,Large City,public,99.99,99.7,100.0,6,4,11,3,2,6,9,6,17,9.439632817088155,0.022408749663746768
CUNY Lehman College,11978,7216,New York,Large City,NA,99.98,99.54,100.0,6,4,10,3,2,5,9,6,15,8.753766195685271,0.02128831218055943
CUNY Queens College,16680,12149,New York,Large City,NA,100.0,99.94,100.0,8,5,14,4,2,7,12,7,21,12.209450635005462,0.0
CUNY York College,8393,5056,New York,Large City,NA,99.79,97.69,100.0,4,3,7,2,1,4,6,4,11,6.143520334508444,0.0
Curry College,2561,2059,Massachusetts,Suburb,private,93.02,75.12,99.48,2,1,3,1,0,2,3,1,5,2.1343817324608465,0.5253069351379887
Daemen College,1799,1560,New York,Suburb,NA,75.35,56.61,94.19,1,1,2,0,0,1,1,1,3,1.2494923401651272,0.1502134792426249
Dakota State University,2963,1397,South Dakota,Town,public,73.98,48.86,96.46,1,0,2,0,0,1,1,0,3,0.8227613336134306,0.5226085059458477
Dakota Wesleyan University,793,668,South Dakota,Town,NA,37.94,20.86,63.38,0,0,1,0,0,0,0,0,1,0.21162889945962257,0.2648577464953168
Dallas Baptist University,3159,2423,Texas,Large City,NA,100.0,99.82,100.0,11,4,27,6,2,15,17,6,42,16.056133960456062,0.21806217085322954
Dartmouth College,4415,4360,New Hampshire,Town,NA,99.64,94.28,100.0,4,2,8,2,1,4,6,3,12,0.02294994984199943,5.588610400218177
Davenport University,5597,2621,Michigan,Suburb,NA,97.8,88.43,99.95,3,1,5,1,1,3,4,2,8,3.7653438650260247,0.04782289286956936
Davidson College,1812,1810,North CaroliNA,Suburb,private,87.1,62.74,98.91,1,1,3,1,0,2,2,1,5,0.10002286590344944,1.9448132775595823
Davis & Elkins College,839,785,West Virginia,Town,NA,32.86,14.21,69.08,0,0,1,0,0,0,0,0,1,0.012430586418962332,0.3855296373466552
Defiance College,583,525,Ohio,Town,NA,31.0,18.16,53.29,0,0,1,0,0,0,0,0,1,0.12928985744551905,0.24141025907161237
Delaware State University,4054,3571,Delaware,Small City,NA,92.89,78.62,99.23,2,1,3,1,1,2,3,2,5,0.4069594314722892,2.236042490444797
Delaware Valley University,1991,1756,Pennsylvania,Suburb,private,81.68,61.91,96.19,1,1,2,1,0,1,2,1,3,0.7698167518715884,0.9263788402381463
Delta State University,3034,2198,Mississippi,Town,NA,99.42,89.15,100.0,4,2,8,2,1,4,6,3,12,4.309143817613183,0.8375437260299836
Denison University,2344,2319,Ohio,Suburb,NA,80.59,58.5,97.34,1,1,2,1,0,1,2,1,3,0.2039767168436587,1.4339923834724009
DePaul University,14822,12886,Illinois,Large City,NA,99.96,99.15,100.0,5,3,10,3,2,5,8,5,15,3.6554147383328237,4.05785499653606
DePauw University,2156,2140,IndiaNA,Town,NA,72.96,54.2,91.85,1,1,2,0,0,1,1,1,3,0.39306347622567894,0.9137612230965895
DeSales University,2350,1811,Pennsylvania,Suburb,private,85.66,68.29,97.37,1,1,2,1,0,1,2,1,3,1.0819046242519619,0.8592169881499148
Dickinson College,2386,2346,Pennsylvania,Small City,private,89.55,70.17,99.16,2,1,3,1,0,2,3,1,5,0.3544170320825393,1.9018135796742637
Dickinson State University,1426,922,North Dakota,Town,public,93.03,35.13,100.0,2,0,13,1,0,8,3,0,21,1.1054393378274459,1.5531839197322357
DigiPen Institute of Technology,1024,964,Washington,Small City,NA,67.67,43.76,90.35,1,0,2,0,0,1,1,0,3,0.48973831790637307,0.6381826439633924
Dillard University,1292,1200,LouisiaNA,Large City,NA,85.1,57.1,98.91,1,1,3,1,0,2,2,1,5,0.8554925944483366,1.0459867540307506
Doane University,1066,1062,Nebraska,Town,NA,25.17,13.97,47.43,0,0,0,0,0,0,0,0,0,0.07258985774745012,0.21688528345680463
Dominican College of Blauvelt,1420,1271,New York,Suburb,private,70.63,50.29,90.43,1,0,2,0,0,1,1,0,3,0.7934678949847674,0.43093715900031776
Dominican University,2171,2014,Illinois,Suburb,NA,54.64,43.77,72.08,1,0,1,0,0,0,1,0,1,0.7000328215141076,0.09041671553885264
Dominican University of California,1304,1135,California,Small City,private,94.55,80.77,99.77,2,1,4,1,1,2,3,2,6,2.7414079289824227,0.16547723329856648
Dordt College,1445,1341,Iowa,Town,NA,75.22,44.38,99.82,1,0,4,0,0,2,1,0,6,0.18263122360048267,1.2105688337462506
Drake University,3100,2955,Iowa,Midsize City,NA,66.74,43.82,91.97,1,0,2,0,0,1,1,0,3,0.3225116926128374,0.7776970702846464
Drew University,1534,1507,New Jersey,Suburb,private,82.59,58.21,97.49,1,1,2,1,0,1,2,1,3,1.0834630462421562,0.6633774014817563
Drexel University,15528,13572,Pennsylvania,Large City,private,100.0,99.98,100.0,10,6,20,5,3,10,15,9,30,4.933858157149033,10.258094124675841
Drury University,3277,2478,Missouri,Midsize City,NA,66.22,40.21,92.34,1,0,2,0,0,1,1,0,3,0.7174432925477726,0.3670129385529357
Duke University,6699,6669,North CaroliNA,Large City,NA,100.0,99.32,100.0,7,3,14,3,2,7,10,5,21,0.2270721122404067,9.783927310932896
Duquesne University,5941,5826,Pennsylvania,Large City,NA,98.74,93.03,99.97,3,2,5,1,1,3,4,3,8,3.113704289955912,1.2613445194154476
D'Youville College,1734,1295,New York,Large City,private,71.8,53.87,89.44,1,1,2,0,0,1,1,1,3,1.2085013788006005,0.056936881298625425
Earlham College,1061,1051,IndiaNA,Town,private,56.84,36.05,86.74,1,0,1,0,0,1,1,0,2,0.11242932951259643,0.7269136871486824
East CaroliNA University,23267,19999,North CaroliNA,Small City,public,99.98,98.32,100.0,6,3,12,3,1,6,9,4,18,5.075907861605353,3.3936561606838627
East Central University,3082,2551,Oklahoma,Town,NA,89.19,59.73,99.6,1,1,4,1,0,2,2,1,6,1.4349568668206922,0.7873466411874765
East Stroudsburg University of Pennsylvania,6051,5552,Pennsylvania,Small City,public,99.27,94.59,99.99,3,2,6,2,1,3,5,3,9,2.9831295939255025,1.9336833199622834
East Tennessee State University,11319,9641,Tennessee,Small City,NA,97.73,60.32,100.0,3,1,8,1,0,3,4,1,11,2.427526632729745,1.3551157200075656
East Texas Baptist University,1421,1216,Texas,Town,NA,99.94,94.3,100.0,5,2,12,3,1,7,8,3,19,7.293181514631568,0.10444308614280756
Eastern Connecticut State University,5069,4210,Connecticut,Town,public,80.41,70.51,91.23,1,1,2,1,0,1,2,1,3,1.2878577825495992,0.34199391210643576
Eastern Illinois University,5569,4319,Illinois,Town,NA,87.49,77.99,96.59,1,1,2,1,1,1,2,2,3,1.9135869601650066,0.16452952690803663
Eastern Kentucky University,14138,10744,Kentucky,Town,NA,99.94,95.72,100.0,5,2,12,2,1,6,7,3,18,6.3863858693431395,0.9814611023973777
Eastern Mennonite University,1102,942,Virginia,Small City,NA,71.5,39.09,92.64,1,0,2,0,0,1,1,0,3,0.8429098068710711,0.4112049060436054
Eastern Michigan University,17218,12410,Michigan,Suburb,NA,100.0,99.85,100.0,8,4,16,4,2,8,12,6,24,10.315717628020181,1.3237845945837154
Eastern Nazarene College,694,571,Massachusetts,Suburb,private,52.21,31.85,77.18,0,0,1,0,0,0,0,0,1,0.46742056088979217,0.2703154121777875
Eastern New Mexico University - Main Campus,4600,2590,New Mexico,Town,NA,99.83,89.0,100.0,4,1,13,2,1,6,6,2,19,2.503660810707082,3.8565712739912894
Eastern Oregon University,2736,1668,Oregon,Town,public,87.88,58.73,99.97,1,1,5,1,0,3,2,1,8,1.0248552885592832,1.0832154658771276
Eastern University,1882,1462,Pennsylvania,Suburb,NA,79.46,58.82,95.47,1,1,2,1,0,1,2,1,3,0.6751142250803025,0.9067638426191927
Eastern Washington University,11474,10060,Washington,Town,NA,100.0,99.87,100.0,8,4,15,4,2,8,12,6,23,10.899217709920464,1.0199389749906214
Eckerd College,2036,1915,Florida,Large City,private,95.54,80.43,99.9,2,1,5,1,1,2,3,2,7,1.7264219067705509,1.3787104761390918
Edgewood College,1566,1361,Wisconsin,Large City,NA,21.59,16.4,30.17,0,0,0,0,0,0,0,0,0,0.1884893332702249,0.05474688453171999
Edinboro University of Pennsylvania,4294,3888,Pennsylvania,Town,public,95.36,85.67,99.57,2,1,4,1,1,2,3,2,6,2.6488009766168723,0.4206527480965611
