school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Point University,1925,1119,Georgia,Town,NA,85.82,51.61,99.48,1,1,4,1,0,2,2,1,6,1.385633014763931,0.5659375192824507
Auburn University,23968,21762,Alabama,Small City,public,100.0,100.0,100.0,33,16,68,13,6,28,46,22,96,20.005650124012377,25.57877439894415
Auburn University at Montgomery,4312,3239,Alabama,Midsize City,NA,99.86,95.31,100.0,5,2,10,2,1,4,7,3,14,6.020929805527463,0.5281114932305382
Augsburg University,2428,2033,Minnesota,Large City,NA,56.27,37.82,78.51,1,0,1,0,0,0,1,0,1,0.40664761221251805,0.41965431383506213
AugustaNA College,2650,2637,Illinois,Small City,NA,78.58,61.76,93.95,1,1,2,0,0,1,1,1,3,1.239881597014362,0.3002737717611554
AugustaNA University,1746,1679,South Dakota,Midsize City,NA,61.72,41.55,82.64,1,0,1,0,0,1,1,0,2,0.5536246535153361,0.406076678557026
Aurora University,3935,3461,Illinois,Suburb,private,93.15,80.98,99.24,2,1,3,1,0,1,3,1,4,1.8373762631618002,0.8418851917356858
Austin College,1218,1204,Texas,Small City,NA,99.95,97.31,100.0,5,3,11,2,1,5,7,4,16,7.450520858495908,0.18421543557802061
Austin Peay State University,9591,7065,Tennessee,Midsize City,NA,99.99,97.17,100.0,7,3,17,3,1,7,10,4,24,8.904375408390637,0.7443799292182992
Ave Maria University,1071,1035,Florida,Rural,NA,97.84,87.95,99.96,3,1,5,1,1,2,4,2,7,2.9754987778120436,0.8497834034059164
Averett University,929,890,Virginia,Town,NA,83.69,59.52,96.8,1,1,2,1,0,1,2,1,3,0.931799180617711,0.8786215138331152
Averett University - Non - TraditioNAl Programs,344,87,Virginia,Town,NA,47.29,25.24,68.96,0,0,1,0,0,0,0,0,1,0.6397982397854144,0.0
Avila University,1274,1077,Missouri,Large City,NA,74.07,47.46,94.78,1,0,2,0,0,1,1,0,3,0.477676130522299,0.8697794428163074
Azusa Pacific University,5674,5075,California,Suburb,private,100.0,100.0,100.0,12,7,23,5,3,10,17,10,33,15.578925294421069,2.0702863192258394
Bacone College,936,864,Oklahoma,Town,private,88.53,64.99,99.01,2,1,3,1,0,1,3,1,4,0.46157123987186105,1.6987084460946262
Baker University,1774,1062,Kansas,Town,NA,78.38,52.27,96.28,1,1,2,0,0,1,1,1,3,0.2003226230592177,1.3283547299342209
Baldwin Wallace University,3191,2958,Ohio,Suburb,NA,93.01,77.17,99.3,2,1,4,1,0,1,3,1,5,1.8386116230474034,0.8206788635973643
Ball State University,17000,15203,IndiaNA,Small City,NA,100.0,99.96,100.0,9,6,15,4,2,6,13,8,21,10.472311331648118,1.8647692204276602
Bard College,1941,1862,New York,Town,NA,96.32,84.91,99.78,2,1,4,1,1,2,3,2,6,0.697610234681821,2.600976399403995
BarNArd College,2549,2514,New York,Large City,NA,99.26,93.84,99.99,3,2,6,1,1,3,4,3,9,1.1090528907001487,3.7839339073428975
Barry University,3504,2991,Florida,Suburb,NA,100.0,99.98,100.0,11,6,21,5,3,9,16,9,30,13.649020327266449,1.9081895799753477
Barton College,888,830,North CaroliNA,Town,private,47.4,27.19,72.75,0,0,1,0,0,0,0,0,1,0.37324278783212245,0.26867251294040767
Bates College,1788,1787,Maine,Small City,NA,91.46,74.6,98.96,2,1,3,1,0,1,3,1,4,0.06222299135289635,2.395237109110383
Bay Path University,1946,1367,Massachusetts,Suburb,NA,94.06,80.54,99.37,2,1,4,1,0,2,3,1,6,2.423896440522634,0.3972252846000241
Baylor University,14311,14100,Texas,Midsize City,private,100.0,100.0,100.0,57,28,121,25,12,56,82,40,177,77.85589986684207,4.284566931193248
Beacon College,349,344,Florida,Suburb,private,61.28,41.07,84.03,1,0,1,0,0,1,1,0,2,0.6111501639074529,0.33553342358089916
Becker College,1885,1530,Massachusetts,Midsize City,private,94.61,81.04,99.51,2,1,4,1,0,2,3,1,6,2.433765725703915,0.4841324687562637
Belhaven University,2479,1248,Mississippi,Midsize City,private,99.95,97.89,100.0,5,3,11,2,1,5,7,4,16,2.9350726288234448,4.654458713732376
Bellarmine University,2539,2410,Kentucky,Large City,NA,91.1,68.6,99.52,2,1,4,1,0,2,3,1,6,1.6870289335238382,0.730572941280988
Bellevue University,5743,4919,Nebraska,Suburb,NA,96.56,82.76,99.89,2,1,5,1,1,2,3,2,7,0.4022166165445516,2.961113265528312
Belmont Abbey College,1552,1381,North CaroliNA,Suburb,private,84.19,61.17,97.5,1,1,3,1,0,1,2,1,4,0.46079356522484255,1.381054112882948
Belmont University,6496,6161,Tennessee,Large City,NA,100.0,99.6,100.0,8,4,17,3,2,7,11,6,24,1.9155103369163018,9.57339019996788
Beloit College,1407,1346,Wisconsin,Small City,NA,70.83,50.26,90.37,1,0,2,0,0,1,1,0,3,0.05361386230629244,1.1767528234508675
Bemidji State University,4819,3333,Minnesota,Town,NA,73.03,52.35,91.96,1,1,2,0,0,1,1,1,3,0.8609188692587201,0.44865009600778494
Benedict College,2089,2077,South CaroliNA,Midsize City,NA,99.17,89.72,99.99,3,2,7,1,1,3,4,3,10,3.316803571592482,1.4715768634791369
Benedictine College,2080,1821,Kansas,Town,NA,87.19,64.96,98.6,1,1,3,1,0,1,2,1,4,0.1047061528904637,1.9463389500442903
Benedictine University,2883,2473,Illinois,Suburb,private,82.47,67.22,95.34,1,1,2,1,0,1,2,1,3,1.4392246296377917,0.30118035493069056
Bennett College,490,400,North CaroliNA,Large City,private,42.27,26.11,63.94,0,0,1,0,0,0,0,0,1,0.0901107416439692,0.45883813447579885
Bennington College,775,724,Vermont,Town,NA,75.55,54.74,92.81,1,1,2,0,0,1,1,1,3,4.019443306424634e-05,1.4061800340148334
Bentley University,4270,4171,Massachusetts,Small City,private,99.9,98.08,100.0,5,3,9,2,1,4,7,4,13,3.7009819429804063,3.2455272842089298
Berea College,1668,1615,Kentucky,Town,NA,84.78,58.55,98.34,1,1,3,1,0,1,2,1,4,0.7848744236180424,1.0957022555389029
Berry College,1976,1945,Georgia,Suburb,private,92.32,66.42,99.82,2,1,4,1,0,2,3,1,6,1.1421894263405445,1.4207290906085335
Bethany College Kansas,777,710,Kansas,Town,NA,56.29,32.33,83.15,1,0,1,0,0,1,1,0,2,0.09142123198950337,0.7339998294515601
Bethany College West Virginia,598,594,West Virginia,Rural,private,46.88,30.08,69.07,0,0,1,0,0,0,0,0,1,0.0100235297107771,0.6216700002731264
Bethany Lutheran College,651,522,Minnesota,Small City,NA,23.06,13.25,40.46,0,0,0,0,0,0,0,0,0,0.09408099632450226,0.1677852951460584
Bethel College - Mishawaka,1330,1044,IndiaNA,Small City,NA,66.31,48.33,86.09,1,0,1,0,0,1,1,0,2,0.6775423183518597,0.40981685459191
Bethel College - North Newton,502,489,Kansas,Town,NA,28.83,14.88,51.28,0,0,0,0,0,0,0,0,0,0.0632781758703637,0.27617401877946657
Bethel University Minnesota,2898,2407,Minnesota,Suburb,NA,62.34,42.31,85.71,1,0,1,0,0,1,1,0,2,0.4251139234745588,0.55065870459539
Bethel University Tennessee,4830,3454,Tennessee,Town,NA,99.85,93.75,100.0,5,2,11,2,1,4,7,3,15,4.089104289923274,2.3938535131923553
Bethune - Cookman University,3988,3755,Florida,Small City,private,100.0,100.0,100.0,13,7,26,6,3,12,19,10,38,16.655385274972808,2.164349729289756
Biola University,4047,3882,California,Suburb,private,100.0,99.93,100.0,9,5,17,4,2,7,13,7,24,11.269392237010528,1.5129231894218336
Birmingham Southern College,1287,1272,Alabama,Midsize City,NA,90.63,67.3,99.34,2,1,4,1,0,1,3,1,5,1.076550599205257,1.2873208038110655
Black Hills State University,3951,2195,South Dakota,Town,NA,94.03,79.19,99.66,2,1,4,1,0,2,3,1,6,2.345085220187137,0.47235503128757345
Blackburn College,557,546,Illinois,Town,private,29.73,19.35,48.19,0,0,0,0,0,0,0,0,0,0.2725601786540192,0.08002894550915203
Bloomfield College,1839,1700,New Jersey,Suburb,NA,98.84,91.2,99.98,3,2,6,1,1,2,4,3,8,4.443224644948144,0.008597309230233711
Bloomsburg University of Pennsylvania,8578,7863,Pennsylvania,Small City,public,100.0,99.76,100.0,7,4,13,3,2,5,10,6,18,7.542926357513526,2.5859725958725037
Blue Mountain College,590,531,Mississippi,Rural,NA,84.1,59.28,97.33,1,1,3,1,0,1,2,1,4,1.5854270432702817,0.2498860364255762
Bluefield College,949,829,Virginia,Town,NA,80.57,53.7,95.43,1,1,2,0,0,1,1,1,3,1.2647174507386099,0.3715108546032241
Bluefield State College,1380,1099,West Virginia,Town,NA,27.01,13.46,44.07,0,0,0,0,0,0,0,0,0,0.0914376667141393,0.2231337517563564
Bluffton University,735,660,Ohio,Town,NA,42.6,26.65,64.42,0,0,1,0,0,0,0,0,1,0.40972805831955245,0.14507096234832464
Boise State University,20744,12477,Idaho,Midsize City,public,100.0,100.0,100.0,21,9,50,9,4,24,30,13,74,15.979128379177842,14.058587346954994
Boston College,9924,9681,Massachusetts,Small City,private,100.0,100.0,100.0,13,7,23,5,3,10,18,10,33,5.10242043872232,12.719242948547999
Boston University,18086,16840,Massachusetts,Large City,private,100.0,100.0,100.0,24,14,45,10,6,19,34,20,64,7.958591570185066,26.54594006847429
Bowdoin College,1819,1813,Maine,Town,private,94.85,80.51,99.67,2,1,4,1,0,2,3,1,6,0.06791003894966645,2.8929916617305227
Bowie State University,5185,4389,Maryland,Suburb,NA,99.63,96.43,99.99,4,2,7,2,1,3,6,3,10,4.779593544655693,0.8249104191972878
Bowling Green State University - Main Campus,14679,13104,Ohio,Town,public,100.0,99.79,100.0,8,4,15,3,2,6,11,6,21,8.757162550671847,2.4180910001585123
Bradley University,4645,4512,Illinois,Midsize City,NA,94.22,83.2,99.41,2,1,4,1,1,1,3,2,5,2.1190217811042866,0.7300310371910856
Brandeis University,3630,3620,Massachusetts,Small City,NA,99.87,97.71,100.0,5,3,9,2,1,4,7,4,13,1.6975170511803463,4.906498124437189
BreNAu University,1737,1080,Georgia,Small City,NA,79.05,41.77,98.75,1,0,3,0,0,1,1,0,4,1.2842647008958323,0.2777276857858675
Brescia University,1177,715,Kentucky,Small City,NA,67.94,40.82,92.47,1,0,2,0,0,1,1,0,3,0.9382406903020276,0.19879915384385355
Brevard College,673,656,North CaroliNA,Town,NA,65.65,41.12,89.08,1,0,2,0,0,1,1,0,3,0.18482941894018684,0.8817925781203848
Brewton - Parker College,782,438,Georgia,Rural,NA,72.63,45.4,95.36,1,0,2,0,0,1,1,0,3,0.5012543394422515,0.7918294824910552
Briar Cliff University,943,720,Iowa,Small City,NA,68.32,42.9,91.74,1,0,2,0,0,1,1,0,3,0.29704903966732027,0.8503883794338233
Bridgewater College,1880,1876,Virginia,Suburb,private,95.86,77.67,99.7,2,1,4,1,0,2,3,1,6,2.7879580274370235,0.394420707936116
Bridgewater State University,9562,7858,Massachusetts,Suburb,NA,100.0,100.0,100.0,13,8,24,5,3,10,18,11,34,18.242386729079954,0.3437185086292125
Brigham Young University - Hawaii,3138,2702,Hawaii,Town,private,99.85,95.98,100.0,5,2,10,2,1,4,7,3,14,0.0006992375010685712,6.496915263017763
Brigham Young University - Idaho,51883,17230,Idaho,Town,NA,100.0,100.0,100.0,73,36,158,31,15,72,104,51,230,11.263199933363595,92.55520616912617
Brigham Young University - Provo,31232,28156,Utah,Midsize City,NA,100.0,100.0,100.0,48,22,105,20,9,47,68,31,152,18.528262307685395,49.3353841851022
Brown University,6986,6666,Rhode Island,Midsize City,NA,100.0,99.96,100.0,10,6,18,4,2,8,14,8,26,0.14573316478160112,13.763296149476842
Bryan College - Dayton,1238,833,Tennessee,Town,NA,82.25,53.17,97.99,1,1,3,0,0,1,1,1,4,0.7330359742195068,0.9932759905821712
Bryant University,3476,3418,Rhode Island,Suburb,private,99.18,93.81,99.98,3,2,6,1,1,3,4,3,9,0.12614280492571375,4.677289002383853
Bryn Athyn College of the New Church,329,313,Pennsylvania,Suburb,private,32.12,20.4,50.18,0,0,0,0,0,0,0,0,0,0.23215270106818087,0.1549787634320624
Bryn Mawr College,1340,1325,Pennsylvania,Suburb,NA,93.37,77.81,99.41,2,1,4,1,0,2,3,1,6,0.19142415702113158,2.516918865671858
Bucknell University,3608,3585,Pennsylvania,Town,private,99.65,96.05,100.0,4,2,7,2,1,3,6,3,10,0.8838094058209692,4.7644049707717615
BueNA Vista University,1805,1522,Iowa,Town,private,76.04,46.74,96.66,1,0,2,0,0,1,1,0,3,1.001588428621862,0.4259797635357381
Butler University,4288,4182,IndiaNA,Large City,NA,97.04,87.76,99.82,3,1,4,1,1,2,4,2,6,1.5820926488133866,1.9353069373190805
Cabrini University,1687,1479,Pennsylvania,Suburb,private,90.78,74.68,98.67,2,1,3,1,0,1,3,1,4,0.9214833090644898,1.4597071773793426
Caldwell University,1605,1440,New Jersey,Suburb,NA,97.45,86.71,99.89,3,1,5,1,1,2,4,2,7,3.424581440320294,0.24031845206973634
California Baptist University,7421,6367,California,Large City,NA,100.0,100.0,100.0,18,11,35,8,4,15,26,15,50,25.156073289978224,1.124158842820292
California Institute of Technology,962,961,California,Midsize City,NA,91.62,74.12,99.21,2,1,3,1,0,1,3,1,4,1.18200140075485,1.292284122228649
California Lutheran University,2968,2858,California,Midsize City,private,100.0,99.69,100.0,7,4,14,3,2,6,10,6,20,9.033867848626354,1.1781173594964705
California State University Maritime Academy,1050,1007,California,Midsize City,NA,96.42,85.22,99.8,2,1,4,1,1,2,3,2,6,3.222972763548939,0.10073882260481509
California Polytechnic State University - San Luis Obispo,21348,20584,California,Suburb,NA,100.0,100.0,100.0,52,30,98,22,12,42,74,42,140,70.09048057768047,3.9982977844252248
California State Polytechnic University - PomoNA,24318,21668,California,Suburb,NA,100.0,100.0,100.0,63,36,117,26,15,50,89,51,167,88.64643424481018,0.5469606228846706
California State University - Bakersfield,8816,7502,California,Large City,NA,100.0,100.0,100.0,23,13,42,10,5,18,33,18,60,32.005808115470614,0.33371621790160344
California State University - Channel Islands,7054,5858,California,Suburb,NA,100.0,100.0,100.0,18,10,34,8,4,14,26,14,48,25.893906462499107,0.0
California State University - Chico,16709,15446,California,Small City,NA,100.0,100.0,100.0,43,25,80,18,10,34,61,35,114,60.171947084389764,0.5125098102748554
California State University - Dominguez Hills,13279,10084,California,Small City,NA,100.0,100.0,100.0,34,20,64,14,8,27,48,28,91,48.506107172591896,0.12709888328979818
California State University - East Bay,13473,11539,California,Midsize City,NA,100.0,100.0,100.0,34,20,64,14,8,27,48,28,91,48.66395208014611,0.23562560007419697
California State University - Fresno,22260,19432,California,Large City,NA,100.0,100.0,100.0,57,33,107,24,14,46,81,47,153,81.07722030581483,0.44792737817973893
California State University - Fullerton,35161,28475,California,Suburb,public,100.0,100.0,100.0,91,52,169,38,22,72,129,74,241,128.54081692618817,0.34776455310757215
California State University - Long Beach,31564,27507,California,Large City,public,100.0,100.0,100.0,81,47,151,34,19,64,115,66,215,114.57337801354156,0.5832480341813265
California State University - Los Angeles,24820,21004,California,Large City,public,100.0,100.0,100.0,64,37,119,27,15,51,91,52,170,90.5956353125146,0.4160346806968092
California State University - Monterey Bay,6762,6109,California,Suburb,NA,100.0,100.0,100.0,17,10,32,7,4,14,24,14,46,24.348494693189195,0.26572046187958176
California State University - Northridge,35836,29739,California,Large City,NA,100.0,100.0,100.0,92,53,172,39,22,73,131,75,245,130.699254266697,0.3689054803562001
California State University - Sacramento,28449,23491,California,Large City,public,100.0,100.0,100.0,73,42,136,31,18,58,104,60,194,103.56461341458568,0.46684064934701475
California State University - San BerNArdino,18324,16381,California,Midsize City,public,100.0,100.0,100.0,47,27,88,20,11,38,67,38,126,66.97029054463195,0.12333369409960278
California State University - San Marcos,14616,11634,California,Suburb,NA,100.0,100.0,100.0,38,22,70,16,9,30,54,31,100,53.43233661300496,0.19997125602738156
California State University - Stanislaus,9058,7621,California,Suburb,NA,100.0,100.0,100.0,23,13,43,10,6,19,33,19,62,33.11806409195732,0.07915891092843663
California University of Pennsylvania,5553,4534,Pennsylvania,Suburb,public,99.7,97.01,100.0,4,2,7,2,1,3,6,3,10,5.276382881295233,0.5304374325899063
Calumet College of Saint Joseph,624,427,IndiaNA,Suburb,private,33.45,23.18,48.73,0,0,0,0,0,0,0,0,0,0.32588880266050396,0.08117650215386417
Calvin College,3737,3524,Michigan,Midsize City,NA,98.83,91.83,99.98,3,2,6,1,1,3,4,3,9,2.289748639887021,2.1550581630170798
Cambridge College,750,221,Massachusetts,Large City,private,77.13,57.34,93.08,1,1,2,0,0,1,1,1,3,1.4724973490471376,0.0012883927418306021
Cameron University,4149,2814,Oklahoma,Small City,NA,98.89,86.67,100.0,3,1,7,1,1,3,4,2,10,3.2614877885257556,1.2346616050142456
Campbell University,4382,3634,North CaroliNA,Town,NA,97.16,82.91,99.93,3,1,5,1,0,2,4,1,7,1.893349560223853,1.6627247687726208
Campbellsville University,3704,2128,Kentucky,Town,private,98.24,84.62,99.99,3,1,6,1,1,3,4,2,9,3.1755838748684013,0.8593388498472566
Canisius College,2397,2303,New York,Large City,private,95.06,85.06,99.27,2,1,3,1,1,1,3,2,4,2.769561759168145,0.23691775106216015
Capella University,9208,1382,Minnesota,Large City,NA,100.0,99.93,100.0,10,5,22,4,2,9,14,7,31,0.05870343159090844,14.718994428309177
Capital University,2703,2493,Ohio,Suburb,NA,86.89,67.12,97.76,1,1,3,1,0,1,2,1,4,1.6740317811341714,0.35697841291753224
CardiNAl Stritch University,1542,901,Wisconsin,Suburb,NA,32.87,22.43,49.18,0,0,0,0,0,0,0,0,0,0.2444645735194768,0.15376274175979726
Carleton College,2068,2055,Minnesota,Town,NA,93.93,78.64,99.6,2,1,4,1,0,2,3,1,6,0.08747200071492979,2.709983156591421
Carlos Albizu University - Miami,376,291,Florida,Suburb,NA,90.25,73.12,99.01,2,1,3,1,0,1,3,1,4,2.3211359760525485,0.0
Carlow University,1365,1075,Pennsylvania,Large City,NA,75.3,57.09,91.59,1,1,2,0,0,1,1,1,3,1.2819309238808758,0.11557957702560027
Carnegie Mellon University,6530,6298,Pennsylvania,Large City,NA,100.0,99.91,100.0,9,5,17,4,2,7,13,7,24,1.309422691112634,11.315233822923696
Carroll College,1360,1287,MontaNA,Town,NA,82.82,40.93,100.0,1,0,7,1,0,5,2,0,12,0.7886580853065283,0.9711311383202471
Carroll University,2983,2737,Wisconsin,Small City,NA,57.83,43.53,76.14,1,0,1,0,0,0,1,0,1,0.39963370401686926,0.46360761385247756
Carson - Newman University,1688,1608,Tennessee,Suburb,NA,89.42,61.57,99.4,2,1,4,1,0,1,3,1,5,1.1736426039712586,1.0701795978230397
Carthage College,2740,2596,Wisconsin,Suburb,NA,71.34,55.04,88.86,1,1,2,0,0,1,1,1,3,0.1579138674755303,1.091266544188287
Case Western Reserve University,5147,4978,Ohio,Large City,private,99.85,97.24,100.0,5,3,9,2,1,4,7,4,13,1.4337038948257281,5.065456577860159
Castleton University,1857,1590,Vermont,Town,NA,59.81,40.84,80.02,1,0,1,0,0,0,1,0,1,0.002690514863237989,0.9079856055543036
Catawba College,1322,1268,North CaroliNA,Suburb,NA,66.79,42.35,89.44,1,0,2,0,0,1,1,0,3,0.5759919565310532,0.5252210250074899
Catholic University of America,3308,3194,District of Columbia,Large City,NA,99.55,95.19,100.0,4,2,7,2,1,3,6,3,10,0.030216900595378893,5.375424265389699
Cazenovia College,897,713,New York,Town,NA,69.71,51.65,87.35,1,1,1,0,0,1,1,1,2,0.8449926786286847,0.34832543559171086
Cedar Crest College,1432,931,Pennsylvania,Midsize City,NA,80.62,62.46,94.57,1,1,2,0,0,1,1,1,3,1.010067892366822,0.6296856388583507
Cedarville University,3536,3109,Ohio,Town,private,97.11,85.43,99.89,3,1,5,1,1,2,4,2,7,0.8428691485430794,2.698517010135108
CenteNAry University,1366,1125,New Jersey,Suburb,private,95.61,81.98,99.71,2,1,4,1,0,2,3,1,6,2.7503366524951933,0.37127265417114885
CenteNAry College of LouisiaNA,536,524,LouisiaNA,Midsize City,NA,83.38,57.03,97.95,1,1,3,1,0,1,2,1,4,0.7909376927709637,0.9994264258750729
Central Baptist College,745,599,Arkansas,Small City,private,53.76,28.58,81.52,1,0,1,0,0,0,1,0,1,0.33617138513626055,0.43383187674583823
Central Christian College of Kansas,869,730,Kansas,Town,NA,83.48,58.32,97.82,1,1,3,1,0,1,2,1,4,0.05348928678544557,1.7415657871796746
Central College,1232,1198,Iowa,Town,NA,67.94,39.76,93.19,1,0,2,0,0,1,1,0,3,0.7593792116623546,0.3771419090519793
Central Connecticut State University,9550,7605,Connecticut,Suburb,NA,97.48,92.46,99.69,3,2,4,1,1,2,4,3,6,2.9333481749628234,0.7444754913191398
Central Methodist University - College of Liberal Arts & Sciences,1058,1034,Missouri,Town,NA,55.53,31.01,84.01,1,0,1,0,0,1,1,0,2,0.551778632870627,0.25773572384324495
Central Michigan University,17801,15585,Michigan,Town,NA,100.0,100.0,100.0,13,8,27,6,3,11,19,11,38,18.353497439169605,0.6864553626322459
Central Penn College,1197,316,Pennsylvania,Suburb,NA,73.3,54.84,90.27,1,1,2,0,0,1,1,1,3,0.9937764747480023,0.3259263259414808
Central State University,1788,1710,Ohio,Rural,public,77.63,56.85,94.24,1,1,2,0,0,1,1,1,3,0.6300860056510764,0.8662993989700747
Central Washington University,12080,10446,Washington,Town,NA,100.0,100.0,100.0,11,7,18,5,3,8,16,10,26,15.2089471648723,0.513359502843584
Centre College,1447,1449,Kentucky,Town,NA,82.33,55.69,97.9,1,1,3,0,0,1,1,1,4,0.792893574817205,0.938722885219342
Chadron State College,2151,1616,Nebraska,Town,NA,49.87,32.25,74.27,0,0,1,0,0,0,0,0,1,0.1207971067989268,0.5692057953803805
ChamiNAde University of Honolulu,1813,1524,Hawaii,Large City,NA,86.39,66.44,97.96,1,1,3,1,0,1,2,1,4,0.0018416281196974838,1.9886288760292734
Champlain College,3933,2603,Vermont,Small City,NA,98.61,91.01,99.96,3,2,5,1,1,2,4,3,7,0.0016781175804322845,4.272333668000433
Chapman University,7023,6515,California,Midsize City,NA,100.0,100.0,100.0,15,9,29,6,4,12,21,13,41,17.34825658374976,4.354250199240582
Charleston Southern University,3062,2804,South CaroliNA,Midsize City,private,99.99,98.54,100.0,6,3,13,3,1,5,9,4,18,7.628325254237042,1.455681266209932
Chatham University,1207,951,Pennsylvania,Large City,NA,78.38,58.59,93.9,1,1,2,0,0,1,1,1,3,0.8104980265362806,0.7195681896695698
Chestnut Hill College,1363,1118,Pennsylvania,Large City,NA,85.82,67.63,97.16,1,1,3,1,0,1,2,1,4,0.7707876960904075,1.1804276793656034
Cheyney University of Pennsylvania,718,671,Pennsylvania,Suburb,public,56.94,39.42,77.58,1,0,1,0,0,0,1,0,1,0.5233617910045831,0.31853271752530804
Chicago State University,2032,1297,Illinois,Large City,NA,68.63,52.84,86.8,1,1,1,0,0,1,1,1,2,1.0442795864508894,0.11458885435093412
Chowan University,1500,1440,North CaroliNA,Town,private,87.29,63.64,98.04,1,1,3,1,0,1,2,1,4,0.33893926686538417,1.7210449782865784
Christian Brothers University,1789,1426,Tennessee,Large City,NA,90.58,61.84,99.57,2,1,4,1,0,2,3,1,6,1.4739224006394904,0.8855523162859552
Christopher Newport University,4951,4867,Virginia,Midsize City,NA,99.99,98.41,100.0,6,3,11,3,1,5,9,4,16,8.756308467760846,0.2816123992551522
Citadel Military College of South CaroliNA,2837,2559,South CaroliNA,Midsize City,NA,99.96,97.5,100.0,5,3,11,2,1,5,7,4,16,4.8540951977638755,2.8609071550957665
City University of Seattle,929,235,Washington,Large City,NA,71.76,55.33,87.27,1,1,1,0,0,1,1,1,2,1.1118300865309103,0.15177714433385045
Claflin University,2040,1955,South CaroliNA,Town,private,99.62,92.41,100.0,4,2,8,2,1,3,6,3,11,4.7378294445240225,0.8267223860600041
Claremont McKenNA College,1341,1337,California,Suburb,NA,96.86,85.67,99.87,2,1,5,1,1,2,3,2,7,2.294257377241557,1.16185795949457
Clarion University of Pennsylvania,4319,3483,Pennsylvania,Town,public,98.9,93.45,99.97,3,2,6,1,1,2,4,3,8,4.133947220775501,0.3730812981401814
Clark Atlanta University,3305,3187,Georgia,Large City,NA,99.85,96.33,100.0,5,2,9,2,1,4,7,3,13,0.686431101783975,5.819597057616754
Clark University,2240,2199,Massachusetts,Midsize City,private,96.41,84.78,99.78,2,1,4,1,1,2,3,2,6,1.6896216230353214,1.6344014433575762
Clarke University,765,708,Iowa,Small City,NA,47.4,27.44,76.3,0,0,1,0,0,0,0,0,1,0.27724577035616554,0.3646132008417299
Clarkson University,3086,3021,New York,Town,private,97.38,89.12,99.79,3,2,4,1,1,2,4,3,6,2.6749913576355744,0.9629712720623486
Clayton State University,6553,3743,Georgia,Suburb,NA,99.62,84.79,100.0,4,1,11,1,0,5,5,1,16,5.069213869104681,0.4976131671309544
Clemson University,19409,18642,South CaroliNA,Suburb,public,100.0,100.0,100.0,36,17,71,14,6,30,50,23,101,37.87356911788221,12.116925634354482
Cleveland State University,12077,9268,Ohio,Large City,NA,99.98,99.16,100.0,6,4,11,2,1,5,8,5,16,8.006568292573842,0.6489988802503606
Coastal CaroliNA University,9899,9021,South CaroliNA,Small City,NA,100.0,100.0,100.0,16,8,31,6,3,13,22,11,44,15.082251878614304,7.256501988190521
Coe College,1393,1369,Iowa,Midsize City,private,69.5,43.07,93.17,1,0,2,0,0,1,1,0,3,0.558299861733707,0.6276947147510272
Cogswell College,606,436,California,Large City,NA,86.8,68.65,97.73,1,1,3,1,0,1,2,1,4,1.9602135031151862,0.06072806019978671
Coker College,1025,909,South CaroliNA,Town,private,96.49,79.23,99.89,2,1,5,1,0,2,3,1,7,2.6547346989766507,0.6892841417857947
Colby College,1923,1917,Maine,Town,NA,92.39,76.63,99.09,2,1,3,1,0,1,3,1,4,0.07058629664226414,2.5017192884463952
Colby - Sawyer College,983,920,New Hampshire,Rural,NA,61.98,38.24,83.42,1,0,1,0,0,1,1,0,2,0.13497103436244243,0.83111640454437
Colgate University,2882,2854,New York,Town,private,98.94,92.7,99.97,3,2,6,1,1,2,4,3,8,0.9923751225755483,3.5445257905481578
College of Charleston,9901,9083,South CaroliNA,Midsize City,public,100.0,100.0,100.0,17,8,33,7,3,14,24,11,47,16.05113315561308,7.652861537786049
College of Mount Saint Vincent,1693,1613,New York,Large City,NA,88.56,74.38,97.2,2,1,3,1,0,1,3,1,4,1.8557906066975909,0.3108330735167333
Mount St. Joseph University,1315,1000,Ohio,Suburb,NA,66.08,44.73,87.22,1,0,1,0,0,1,1,0,2,0.7299357005356732,0.3503195023130149
Notre Dame of Maryland University,817,528,Maryland,Large City,NA,61.46,42.72,81.43,1,0,1,0,0,0,1,0,1,0.7065032379327303,0.2460732676335373
College of Our Lady of the Elms,1174,973,Massachusetts,Suburb,private,85.05,66.89,96.75,1,1,2,1,0,1,2,1,3,1.7468634770867517,0.1519459899954302
College of Saint Benedict,1940,1916,Minnesota,Suburb,NA,48.58,31.16,71.62,0,0,1,0,0,0,0,0,1,0.3127609981118267,0.3518299436474842
College of Saint Elizabeth,757,587,New Jersey,Suburb,NA,83.93,63.11,96.76,1,1,2,1,0,1,2,1,3,1.8190057225497311,0.007305055635936649
College of Saint Mary,833,761,Nebraska,Large City,NA,24.77,13.66,45.62,0,0,0,0,0,0,0,0,0,0.06030418065977674,0.2239746301433326
Northeast Catholic College,69,70,New Hampshire,Rural,NA,5.95,2.66,11.26,0,0,0,0,0,0,0,0,0,0.011736611683690647,0.04950894870308862
College of the Atlantic,352,330,Maine,Town,private,35.05,21.05,55.26,0,0,1,0,0,0,0,0,1,0.027431641349126346,0.4035428973058085
