school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Knox College,1354,1334,Illinois,Town,private,95.75,78.82,99.9,2,1,5,1,0,2,3,1,7,1.1765074562396063,1.9740287562017613
Kutztown University of Pennsylvania,7489,7053,Pennsylvania,Town,NA,100.0,100.0,100.0,13,7,26,6,3,12,19,10,38,13.382396531471807,6.176870720755053
Kuyper College,182,146,Michigan,Suburb,NA,43.88,23.58,72.89,0,0,1,0,0,0,0,0,1,0.5244210472225712,0.05236802639074302
La Roche College,1379,1163,Pennsylvania,Suburb,NA,94.75,80.61,99.66,2,1,4,1,1,2,3,2,6,2.51113695532637,0.4333252482969261
La Salle University,3822,3322,Pennsylvania,Large City,NA,100.0,99.91,100.0,9,5,17,4,2,8,13,7,25,4.784594281136252,7.906781790203927
La Sierra University,2027,1830,California,Large City,private,100.0,99.94,100.0,10,5,20,5,2,10,15,7,30,13.868445468327659,0.5011236809851467
Lafayette College,2590,2551,Pennsylvania,Suburb,NA,100.0,99.68,100.0,7,4,14,3,2,7,10,6,21,1.1119273102597425,9.53717110334914
LaGrange College,940,888,Georgia,Town,NA,97.68,73.91,100.0,3,1,7,1,0,3,4,1,10,2.4061240419628005,1.3471188539524763
Lake Erie College,959,724,Ohio,Suburb,private,94.76,77.75,99.75,2,1,4,1,0,2,3,1,6,1.5538463145567443,1.3852927267266995
Lake Forest College,1505,1487,Illinois,Suburb,NA,98.21,87.3,99.98,3,1,6,1,1,3,4,2,9,1.2987013065547717,2.713609479586181
Lake Superior State University,1962,1706,Michigan,Town,public,99.86,95.38,100.0,4,2,10,2,1,5,6,3,15,5.9456236228859005,0.6178452356946781
Lakeland University,1997,779,Wisconsin,Rural,private,86.65,64.41,98.55,1,1,3,1,0,1,2,1,4,0.8318732533171714,1.1765005451318022
Lamar University,9270,5967,Texas,Midsize City,NA,100.0,100.0,100.0,118,51,272,61,24,151,179,75,423,177.33655287581973,1.0381636351717591
Lander University,2785,2600,South CaroliNA,Town,NA,100.0,100.0,100.0,28,14,55,14,7,29,42,21,84,41.106296505468514,0.9162081321627276
Lane College,1416,1370,Tennessee,Small City,NA,99.33,86.52,100.0,3,1,8,2,1,4,5,2,12,3.2123954271062836,1.775624129319617
Langston University,2028,1822,Oklahoma,Rural,NA,100.0,98.67,100.0,7,3,15,3,1,8,10,4,23,3.2368811280032563,6.698330300432562
Lasell College,1733,1669,Massachusetts,Small City,NA,99.59,95.18,100.0,4,2,7,2,1,3,6,3,10,4.3891132272800695,1.1034311861786525
Lawrence Technological University,2191,1672,Michigan,Small City,NA,99.93,96.81,100.0,5,2,11,2,1,6,7,3,17,6.610982826549538,0.6963473197998861
Lawrence University,1471,1434,Wisconsin,Small City,private,94.16,77.11,99.69,2,1,4,1,0,2,3,1,6,0.23753428648862973,2.5951075131877945
Le Moyne College,2793,2410,New York,Suburb,NA,99.98,99.37,100.0,6,4,10,3,2,5,9,6,15,7.320290036438581,1.151730311075648
Le Moyne - Owen College,867,770,Tennessee,Large City,private,95.68,69.92,99.96,2,1,5,1,0,2,3,1,7,2.707884606823566,0.42638916705260405
Lebanon Valley College,1756,1624,Pennsylvania,Suburb,private,99.14,92.73,99.99,3,2,6,1,1,3,4,3,9,2.664078629971762,2.080604975599746
Lee University,4856,3854,Tennessee,Small City,NA,100.0,99.98,100.0,14,6,32,6,3,16,20,9,48,7.81133759839092,12.327655184932178
Lees - McRae College,920,891,North CaroliNA,Rural,NA,98.04,84.71,99.98,3,1,6,1,1,3,4,2,9,0.6653213341148273,3.2487572831192493
Lehigh University,5065,5013,Pennsylvania,Small City,NA,100.0,100.0,100.0,14,8,27,6,3,13,20,11,40,2.449133573713373,17.82257733357454
Lenoir - Rhyne University,1698,1441,North CaroliNA,Small City,private,98.88,88.35,99.99,3,1,6,1,1,3,4,2,9,1.723665149874099,2.755624488798442
Lesley University,2097,1645,Massachusetts,Midsize City,private,99.91,97.58,100.0,5,3,9,2,1,4,7,4,13,3.8707474831095285,3.0931801622899884
LeTourneau University,2606,1301,Texas,Small City,NA,100.0,100.0,100.0,26,11,60,13,5,33,39,16,93,36.32712416486489,3.064373868820504
Lewis & Clark College,2113,2067,Oregon,Large City,NA,99.99,99.26,100.0,7,3,14,3,2,7,10,5,21,0.45988844151977853,9.213984058051135
Lewis - Clark State College,3746,2215,Idaho,Small City,NA,100.0,99.29,100.0,9,3,24,5,2,15,14,5,39,11.395100616266658,2.4834376630114265
Lewis University,4502,3687,Illinois,Suburb,private,99.95,98.42,100.0,5,3,11,2,1,5,7,4,16,6.598467917018937,1.0764026427282787
Liberty University,45756,26892,Virginia,Small City,NA,100.0,100.0,100.0,163,77,332,81,36,173,244,113,505,65.09832583245459,178.33745817033002
Life University,760,624,Georgia,Small City,NA,94.22,67.05,99.95,2,1,5,1,0,3,3,1,8,1.3796308250557847,1.4624679388418809
Limestone College,2599,1943,South CaroliNA,Town,private,100.0,100.0,100.0,20,10,41,11,5,22,31,15,63,27.43540974055188,3.5367514311649253
Lincoln Memorial University,1923,1355,Tennessee,Town,NA,99.93,94.31,100.0,5,2,12,2,1,6,7,3,18,4.818593140659425,2.39993971592933
Lincoln University California,107,72,California,Large City,private,54.43,33.38,79.88,1,0,1,0,0,1,1,0,2,0.7830731742010868,0.0
Lincoln University Missouri,2513,1804,Missouri,Small City,NA,99.77,92.06,100.0,4,2,10,2,1,5,6,3,15,3.094674901979158,2.9685469023207363
Lincoln University of Pennsylvania,2002,1826,Pennsylvania,Suburb,NA,99.86,97.22,100.0,4,2,8,2,1,4,6,3,12,1.5645519960346188,4.9633035642421595
Lindenwood University,6931,6215,Missouri,Small City,private,100.0,99.94,100.0,12,5,29,6,2,15,18,7,44,8.46408289289213,9.249100831055694
Lindsey Wilson College,2071,1919,Kentucky,Town,NA,99.69,91.7,100.0,4,2,9,2,1,5,6,3,14,4.8109503141987595,0.9500808707870299
Linfield College - McMinnville Campus,1536,1505,Oregon,Town,NA,98.57,91.18,99.99,3,2,6,1,1,3,4,3,9,1.2602712099340085,2.9788644744091615
Lipscomb University,2994,2723,Tennessee,Large City,NA,100.0,99.29,100.0,8,3,19,4,1,9,12,4,28,6.761131401067712,5.275823945096803
Livingstone College,1153,1140,North CaroliNA,Suburb,private,98.02,85.83,99.97,3,1,5,1,1,3,4,2,8,0.9389615602426998,2.9662522645349076
Lock Haven University,3471,3176,Pennsylvania,Town,public,99.97,98.87,100.0,6,3,11,3,1,5,9,4,16,6.55582421588086,1.5108636908721165
LIU Brooklyn,3947,3396,New York,Large City,NA,100.0,99.95,100.0,9,5,16,4,2,8,13,7,24,9.1851658262286,4.027537610909158
LIU Post,6317,2845,New York,Suburb,private,100.0,100.0,100.0,14,8,23,6,4,11,20,12,34,16.3865446536759,3.5576070614376083
Longwood University,4469,3959,Virginia,Town,NA,100.0,100.0,100.0,15,7,28,8,3,15,23,10,43,22.676406187610027,0.5267510936219838
Loras College,1395,1335,Iowa,Small City,NA,94.26,71.29,99.9,2,1,5,1,0,2,3,1,7,1.403452289380858,1.450736429828307
LouisiaNA College,985,866,LouisiaNA,Suburb,NA,99.95,96.74,100.0,5,2,12,2,1,6,7,3,18,6.556595283704071,1.0727851298746949
LouisiaNA State University - Alexandria,3372,1844,LouisiaNA,Rural,public,100.0,100.0,100.0,17,8,37,8,3,18,25,11,55,23.226631658611808,1.2003785419587385
LouisiaNA State University and Agricultural & Mechanical College,25448,22060,LouisiaNA,Midsize City,NA,100.0,100.0,100.0,151,68,335,72,30,169,223,98,504,133.16030770084825,88.89490734956466
LouisiaNA State University - Shreveport,2641,1641,LouisiaNA,Midsize City,public,100.0,99.99,100.0,14,6,31,6,3,15,20,9,46,17.04857618976211,3.1248558809798865
LouisiaNA Tech University,11323,8090,LouisiaNA,Town,NA,100.0,100.0,100.0,60,27,133,28,12,65,88,39,198,72.26539333389738,15.21450891110416
Lourdes University,1046,827,Ohio,Suburb,NA,93.04,74.85,99.45,2,1,3,1,0,2,3,1,5,2.1216427873947725,0.5393642264746111
Loyola Marymount University,6395,6164,California,Large City,NA,100.0,100.0,100.0,30,15,62,14,7,31,44,22,93,33.18912939254139,10.12708002179981
Loyola University Maryland,3927,3886,Maryland,Large City,private,100.0,99.98,100.0,11,6,20,5,3,10,16,9,30,1.8269490234631538,13.728312397359021
Loyola University Chicago,11426,10681,Illinois,Large City,private,100.0,100.0,100.0,18,9,37,8,4,18,26,13,55,10.555668761840835,15.846367890429887
Loyola University New Orleans,2607,2446,LouisiaNA,Large City,private,100.0,99.98,100.0,12,6,27,6,3,13,18,9,40,7.999331936545271,10.114087995245766
Lubbock Christian University,1482,1276,Texas,Large City,NA,100.0,100.0,100.0,18,8,41,9,4,23,27,12,64,26.1852320499833,0.598069581344107
Luther College,2046,2014,Iowa,Town,NA,96.79,75.72,99.98,2,1,6,1,0,3,3,1,9,1.8244879761951156,1.6092510743473307
Lycoming College,1222,1199,Pennsylvania,Small City,private,97.45,86.57,99.92,3,1,5,1,1,2,4,2,7,1.5170160701313213,2.144958393917514
University of Lynchburg,2051,1928,Virginia,Small City,private,99.99,98.58,100.0,6,3,12,3,1,6,9,4,18,6.93137779884866,2.421920598135982
Lyndon State College,1069,871,Vermont,Town,NA,56.85,33.76,80.58,1,0,1,0,0,1,1,0,2,0.004470304007650786,0.8337632092800326
Lynn University,2205,1826,Florida,Small City,NA,100.0,99.97,100.0,11,6,21,5,3,11,16,9,32,9.392680589721959,6.30453696007529
Lyon College,670,652,Arkansas,Town,NA,90.9,62.69,99.65,2,1,4,1,0,2,3,1,6,0.9693942234169096,1.413910928186497
Macalester College,2138,2093,Minnesota,Large City,NA,99.88,96.45,100.0,5,2,9,2,1,5,7,3,14,0.18196224414612944,6.482753651771216
MadonNA University,2455,1358,Michigan,Small City,NA,99.97,97.8,100.0,5,3,12,3,1,6,8,4,18,7.928590707696248,0.22768286681965585
Maharishi University of MaNAgement,325,261,Iowa,Town,NA,73.49,45.55,95.17,1,0,2,0,0,1,1,0,3,0.3224954196875163,1.0000629642612482
Maine Maritime Academy,1021,989,Maine,Rural,NA,75.17,46.48,94.13,1,0,2,0,0,1,1,0,3,0.6287434743945705,0.7609558058539115
Malone University,1334,1099,Ohio,Small City,NA,97.35,84.69,99.92,2,1,5,1,1,2,3,2,7,2.642707040246132,0.9777631499944619
Manchester University,1264,1244,IndiaNA,Town,NA,97.59,87.72,99.92,3,1,5,1,1,2,4,2,7,3.257328214259754,0.4599939355821216
Manhattan College,3666,3479,New York,Large City,NA,100.0,99.95,100.0,9,5,16,4,2,8,13,7,24,7.375395230849172,5.8084264730047535
Manhattanville College,1731,1633,New York,Suburb,NA,99.78,96.59,100.0,4,2,8,2,1,4,6,3,12,2.8219660085002927,3.290424092579738
Mansfield University of Pennsylvania,1827,1655,Pennsylvania,Town,NA,98.25,89.93,99.95,3,2,5,1,1,2,4,3,7,3.1559721241015364,0.8841631358189648
MaraNAtha Baptist University,933,591,Wisconsin,Town,NA,92.84,70.87,99.78,2,1,4,1,0,2,3,1,6,0.12480615052792408,2.5016766173287905
Marian University IndiaNA,2301,1961,IndiaNA,Large City,NA,99.88,97.74,100.0,5,3,8,2,1,4,7,4,12,5.826045814803192,0.8751534789774277
Marian University Wisconsin,1508,1254,Wisconsin,Small City,NA,61.65,42.1,83.71,1,0,1,0,0,1,1,0,2,0.6642908011970153,0.2938248720284199
Marietta College,1063,960,Ohio,Town,NA,94.89,78.61,99.72,2,1,4,1,0,2,3,1,6,1.6169348115387474,1.3487693504964577
Marist College,5697,5085,New York,Suburb,private,100.0,100.0,100.0,14,8,26,6,4,13,20,12,39,8.631213608732653,11.748260896710578
Marquette University,8334,8026,Wisconsin,Large City,NA,100.0,99.91,100.0,9,5,18,4,2,9,13,7,27,1.419166711648169,11.843755105848665
Mars Hill University,1265,1199,North CaroliNA,Suburb,private,98.97,88.31,100.0,3,1,7,1,1,3,4,2,10,1.1066332674288961,3.4482948045598705
Marshall University,9492,7846,West Virginia,Small City,NA,100.0,99.23,100.0,7,3,13,3,1,7,10,4,20,1.590498383064568,8.491955278473862
Martin Luther College,896,743,Minnesota,Town,private,84.25,60.58,97.91,1,1,3,1,0,1,2,1,4,0.059205625707248084,1.7806568306844996
Martin Methodist College,979,810,Tennessee,Town,NA,97.45,75.68,99.99,3,1,6,1,0,3,4,1,9,3.04079310728223,0.6212393974849933
Martin University,263,159,IndiaNA,Large City,NA,52.88,35.12,74.89,1,0,1,0,0,0,1,0,1,0.7514713336406275,0.0
Mary Baldwin University,1133,720,Virginia,Small City,private,99.53,90.94,100.0,4,2,7,2,1,4,6,3,11,3.759302482431535,1.5775808227197587
Marymount Manhattan College,2149,1915,New York,Large City,private,99.99,99.38,100.0,6,3,13,3,2,6,9,5,19,2.1752050425233502,7.403122974147002
Marymount University,2306,2069,Virginia,Midsize City,NA,100.0,99.19,100.0,7,3,13,3,2,7,10,5,20,6.506686723427524,3.8220622606473844
Maryville College,1184,1158,Tennessee,Suburb,NA,99.55,89.5,100.0,4,2,9,2,1,4,6,3,13,2.9309676225948356,2.4527808823257153
Maryville University of Saint Louis,3184,2375,Missouri,Suburb,private,99.91,94.51,100.0,5,2,11,2,1,5,7,3,16,4.1481444465880495,2.836248513098824
Marywood University,1957,1756,Pennsylvania,Small City,NA,99.72,96.21,100.0,4,2,8,2,1,4,6,3,12,2.684746423842761,3.183845760706258
Massachusetts College of Liberal Arts,1407,1201,Massachusetts,Town,public,99.58,95.58,100.0,4,2,7,2,1,3,6,3,10,4.690785094789154,0.7785546811285998
Massachusetts Institute of Technology,4551,4510,Massachusetts,Midsize City,private,100.0,100.0,100.0,18,9,36,8,4,18,26,13,54,2.0734629766821624,23.996474283058507
Massachusetts Maritime Academy,1687,1607,Massachusetts,Suburb,NA,99.9,97.79,100.0,5,3,9,2,1,4,7,4,13,5.357862322943046,1.574220581746243
Mayville State University,1097,600,North Dakota,Rural,NA,99.93,92.91,100.0,5,2,12,3,1,7,8,3,19,5.981754289343318,1.241072409906314
McDaniel College,1588,1543,Maryland,Suburb,private,98.92,91.33,99.98,3,2,6,1,1,3,4,3,9,4.166435782015518,0.3553651899416384
McKendree University,2103,1692,Illinois,Suburb,NA,97.66,86.2,99.96,3,1,5,1,1,2,4,2,7,2.8919211241255836,0.8590686355538473
McMurry University,1106,956,Texas,Midsize City,private,100.0,99.98,100.0,14,6,32,7,3,18,21,9,50,20.75277346050915,0.223272907757851
McNeese State University,6924,5567,LouisiaNA,Small City,NA,100.0,100.0,100.0,37,17,82,17,7,40,54,24,122,46.18899967289131,7.830931830507805
McPherson College,723,673,Kansas,Town,private,96.88,77.32,99.97,2,1,5,1,0,3,3,1,8,0.2493445626355557,3.190673524963663
Medaille College,1526,1426,New York,Large City,NA,98.88,93.36,99.95,3,2,5,1,1,2,4,3,7,4.318507077756357,0.16827772308678268
Menlo College,746,728,California,Suburb,private,99.44,92.64,100.0,4,2,7,2,1,4,6,3,11,4.273969474144249,0.8811471573792924
Mercer University,4746,4135,Georgia,Midsize City,NA,100.0,99.71,100.0,12,4,32,5,2,16,17,6,48,11.824124489794807,5.300585467582192
Mercy College,6862,5055,New York,Suburb,private,100.0,100.0,100.0,14,9,24,7,4,12,21,13,36,18.207916342615455,2.5472458930288497
Mercyhurst University,2452,2373,Pennsylvania,Small City,NA,99.79,96.71,100.0,4,2,8,2,1,4,6,3,12,2.910025377036649,3.240042274679363
Meredith College,1682,1600,North CaroliNA,Large City,NA,95.06,75.68,99.85,2,1,4,1,0,2,3,1,6,2.00132949697444,1.0001967538707452
Merrimack College,3535,3323,Massachusetts,Suburb,NA,100.0,99.92,100.0,9,5,17,4,2,8,13,7,25,10.584008760072267,2.4405487441690217
Colorado Mesa University,9461,7145,Colorado,Small City,public,100.0,99.65,100.0,10,4,26,4,2,12,14,6,38,7.984388348151399,6.191324955195457
Messiah College,2760,2637,Pennsylvania,Suburb,private,99.96,98.63,100.0,5,3,10,2,1,5,7,4,15,3.222109064488733,4.633273019204004
Methodist University,1938,1755,North CaroliNA,Midsize City,NA,99.92,96.87,100.0,5,2,10,2,1,5,7,3,15,1.5533106953729234,5.525926299178171
Metropolitan College of New York,777,681,New York,Large City,NA,90.02,75.21,98.01,2,1,3,1,0,1,3,1,4,2.218709143373817,0.08252222003708631
Metropolitan State University of Denver,19668,12759,Colorado,Large City,public,100.0,99.95,100.0,14,5,40,6,2,19,20,7,59,18.986822543731265,1.527629545381433
Metropolitan State University,7317,2878,Minnesota,Large City,NA,98.12,86.68,99.96,3,1,5,1,1,2,4,2,7,3.974381314678296,0.0
Miami University - Oxford,17153,16619,Ohio,Town,NA,100.0,100.0,100.0,30,16,57,14,7,28,44,23,85,27.4037738001827,16.13849527024877
Michigan State University,38997,35404,Michigan,Small City,NA,100.0,100.0,100.0,89,43,195,43,19,100,132,62,295,113.84197645738477,18.191430210305015
Michigan Technological University,5886,5492,Michigan,Town,NA,100.0,99.96,100.0,11,5,24,5,2,12,16,7,36,14.998441950565535,1.3733452853783485
Mid - America Christian University,1622,1170,Oklahoma,Large City,private,99.98,97.28,100.0,6,2,13,3,1,7,9,3,20,2.6601791628393574,5.881296698939918
Mid - Atlantic Christian University,192,166,North CaroliNA,Town,private,34.53,17.41,57.53,0,0,1,0,0,0,0,0,1,0.15425797061130067,0.26858897292468825
MidAmerica Nazarene University,1311,998,Kansas,Suburb,NA,95.23,73.63,99.93,2,1,5,1,0,3,3,1,8,0.42431077562130076,2.605919676083972
Middle Tennessee State University,19520,15812,Tennessee,Midsize City,public,100.0,100.0,100.0,48,19,117,21,7,54,69,26,171,63.691917025895734,5.034057497689182
Middlebury College,2547,2528,Vermont,Town,NA,99.99,99.3,100.0,7,3,14,3,2,8,10,5,22,0.0008212114028869592,9.769843273044225
Midland University,1660,1187,Nebraska,Town,NA,96.03,77.87,99.93,2,1,5,1,0,2,3,1,7,0.1811187792514107,3.0294412922929927
Midway University,1003,760,Kentucky,Rural,private,94.1,70.85,99.89,2,1,5,1,0,2,3,1,7,2.385747367402009,0.44023236074917554
Midwestern State University,5328,4199,Texas,Midsize City,public,100.0,100.0,100.0,66,29,154,34,13,85,100,42,239,99.99241223863025,0.6838361455313295
Miles College,1654,1555,Alabama,Suburb,private,99.97,97.35,100.0,5,3,12,3,1,6,8,4,18,4.621935756132392,3.388152215442516
Millersville University of Pennsylvania,6756,5671,Pennsylvania,Suburb,NA,100.0,99.98,100.0,10,6,20,5,3,9,15,9,29,13.10544809360042,1.9130664085284608
Millikin University,1951,1840,Illinois,Small City,private,97.15,84.26,99.94,2,1,5,1,1,2,3,2,7,2.6553663626180195,0.8954130045488964
Mills College,764,739,California,Large City,private,99.41,92.76,100.0,3,2,7,2,1,3,5,3,10,4.442293614393081,0.672714091994596
Millsaps College,808,797,Mississippi,Midsize City,NA,99.98,98.28,100.0,6,3,12,3,1,6,9,4,18,4.424724367231471,4.148325337997071
Milwaukee School of Engineering,2607,2508,Wisconsin,Large City,private,94.04,76.73,99.79,2,1,4,1,0,2,3,1,6,0.9028315888995799,1.9110293145303592
Minnesota State University - Mankato,12781,10832,Minnesota,Small City,NA,99.99,99.16,100.0,7,3,13,3,1,6,10,4,19,5.950980139895505,3.5029313165360385
Minnesota State University - Moorhead,5126,4157,Minnesota,Suburb,NA,100.0,99.29,100.0,8,3,19,4,2,12,12,5,31,1.914134174241672,10.551537763202623
Minot State University,2959,1952,North Dakota,Town,public,100.0,99.97,100.0,14,5,41,9,3,28,23,8,69,20.113751085096954,2.8288429467850276
Misericordia University,2148,1660,Pennsylvania,Suburb,private,99.74,96.33,100.0,4,2,8,2,1,4,6,3,12,3.222109064488733,2.701343649303403
Mississippi College,3246,2793,Mississippi,Suburb,private,100.0,100.0,100.0,27,13,53,13,6,27,40,19,80,30.343060147471448,9.688555641924014
Mississippi State University,18312,16803,Mississippi,Town,public,100.0,100.0,100.0,141,70,275,67,32,136,208,102,411,176.35896426611,31.39665024024667
Mississippi University for Women,2577,2113,Mississippi,Town,NA,100.0,100.0,100.0,22,11,43,11,5,21,33,16,64,29.74235253470161,3.1149504484850206
Mississippi Valley State University,1974,1667,Mississippi,Town,public,100.0,100.0,100.0,17,8,32,8,4,16,25,12,48,22.445952750326537,2.2290469745813013
Missouri Baptist University,4507,1519,Missouri,Suburb,NA,100.0,98.77,100.0,7,3,18,3,1,9,10,4,27,6.402119514938437,4.30966444747945
Missouri Southern State University,6025,4358,Missouri,Small City,NA,100.0,99.13,100.0,8,3,20,4,1,10,12,4,30,8.867134459220326,3.1440214069532435
Missouri State University - Springfield,20365,15363,Missouri,Midsize City,NA,100.0,100.0,100.0,27,10,66,12,4,31,39,14,97,32.06422246119937,6.415903660603355
Missouri Valley College,1793,1296,Missouri,Town,NA,99.57,90.03,100.0,4,2,9,2,1,4,6,3,13,2.337007150684093,3.0796772358885587
Missouri Western State University,5290,3498,Missouri,Small City,NA,99.99,96.91,100.0,6,2,16,3,1,8,9,3,24,8.559223820566167,0.6509388980265315
Mitchell College,706,575,Connecticut,Small City,NA,78.64,58.38,94.35,1,1,2,0,0,1,1,1,3,0.15859260369828465,1.3814271336643407
Molloy College,3534,2800,New York,Suburb,private,100.0,99.81,100.0,7,4,12,3,2,6,10,6,18,10.223463699859746,0.06189166502781473
Monmouth College,1035,1016,Illinois,Town,NA,82.52,60.25,97.29,1,1,2,1,0,1,2,1,3,1.5227233654659085,0.21907400594242796
Monmouth University,4708,4502,New Jersey,Suburb,NA,100.0,100.0,100.0,20,11,39,9,5,19,29,16,58,26.716568737006693,2.186462142261676
MontaNA State University,14652,12403,MontaNA,Town,NA,100.0,99.99,100.0,45,6,383,35,3,352,80,9,735,61.57802046410352,18.63904009368296
MontaNA State University - Billings,4022,2400,MontaNA,Midsize City,public,100.0,43.09,100.0,14,0,148,12,0,140,26,0,288,25.31672433154793,1.0483783454393516
MontaNA State University - Northern,1164,855,MontaNA,Town,NA,99.95,27.41,100.0,4,0,42,4,0,39,8,0,81,7.098993421532015,0.5511696222491865
MontaNA Tech of the University of MontaNA,1657,1529,MontaNA,Town,NA,100.0,54.37,100.0,6,1,58,5,0,54,11,1,112,9.488546653706187,1.7417709900103342
