school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
AugustaNA College,2650,2637,Illinois,Small City,NA,96.31,78.59,99.98,2,1,6,1,1,3,3,2,9,2.6460130414612113,0.651296858023459
AugustaNA University,1746,1679,South Dakota,Midsize City,NA,95.38,72.14,99.93,2,1,5,1,0,3,3,1,8,2.0049304807178028,1.0643961445377073
Aurora University,3935,3461,Illinois,Suburb,private,99.6,93.04,100.0,4,2,9,2,1,5,6,3,14,3.9211176019584673,1.6048477629422437
Austin College,1218,1204,Texas,Small City,NA,99.87,91.79,100.0,5,2,11,2,1,5,7,3,16,6.237448357365258,0.3760237327103291
Austin Peay State University,9591,7065,Tennessee,Midsize City,NA,100.0,99.46,100.0,14,4,45,7,2,22,21,6,67,19.074140495776884,1.6509094195213616
Ave Maria University,1071,1035,Florida,Rural,NA,99.99,97.9,100.0,6,3,18,3,1,9,9,4,27,7.152990733709551,2.6502147344283458
Averett University,929,890,Virginia,Town,NA,99.85,88.17,100.0,4,1,9,2,1,5,6,2,14,4.197459496995725,2.2761937828437575
Averett University - Non - TraditioNAl Programs,344,87,Virginia,Town,NA,94.47,55.7,99.83,2,1,4,1,0,2,3,1,6,2.882087958017025,0.0
Avila University,1274,1077,Missouri,Large City,NA,89.48,53.43,99.87,2,1,4,1,0,2,3,1,6,0.9660113286367137,1.2816412086345044
Azusa Pacific University,5674,5075,California,Suburb,private,100.0,100.0,100.0,20,9,49,10,4,25,30,13,74,25.091202632728912,4.637021840012199
Bacone College,936,864,Oklahoma,Town,private,98.75,78.8,100.0,3,1,8,1,1,4,4,2,12,1.871113866747589,2.4981206257207274
Baker University,1774,1062,Kansas,Town,NA,95.42,67.58,99.96,2,1,5,1,0,3,3,1,8,0.6556895143350235,2.4175242907819676
Baldwin Wallace University,3191,2958,Ohio,Suburb,NA,99.89,93.67,100.0,4,2,10,2,1,6,6,3,16,5.209720831189445,1.5831669954898575
Ball State University,17000,15203,IndiaNA,Small City,NA,100.0,100.0,100.0,30,15,64,16,8,35,46,23,99,41.31411543625363,4.405318250343173
Bard College,1941,1862,New York,Town,NA,99.87,94.92,100.0,4,2,10,2,1,6,6,3,16,1.4065037650241425,5.249358468725822
BarNArd College,2549,2514,New York,Large City,NA,99.99,98.57,100.0,6,3,14,3,1,8,9,4,22,2.236043837705635,7.213664009678884
Barry University,3504,2991,Florida,Suburb,NA,100.0,100.0,100.0,24,10,56,13,5,31,37,15,87,32.811747950688414,4.24130958527068
Barton College,888,830,North CaroliNA,Town,private,79.76,43.18,98.19,1,0,3,1,0,1,2,0,4,0.7270734508834702,0.8665367069507677
Bates College,1788,1787,Maine,Small City,NA,99.47,89.72,100.0,3,2,8,2,1,4,5,3,12,0.14735624532297342,5.071897815008022
Bay Path University,1946,1367,Massachusetts,Suburb,NA,99.71,93.57,100.0,4,2,8,2,1,4,6,3,12,5.168920564771686,0.6506709138955972
Baylor University,14311,14100,Texas,Midsize City,private,100.0,100.0,100.0,52,20,124,23,9,54,75,29,178,65.17962488244939,9.846806018611987
Beacon College,349,344,Florida,Suburb,private,92.86,67.16,99.79,2,1,4,1,0,2,3,1,6,1.4691827440606753,1.1518114025195902
Becker College,1885,1530,Massachusetts,Midsize City,private,99.78,93.99,100.0,4,2,9,2,1,5,6,3,14,5.1899666582764565,0.9200257583806282
Belhaven University,2479,1248,Mississippi,Midsize City,private,100.0,99.97,100.0,13,5,30,7,3,16,20,8,46,9.790840700478997,9.627742822550948
Bellarmine University,2539,2410,Kentucky,Large City,NA,99.78,89.28,100.0,4,1,11,2,1,6,6,2,17,4.066726478230471,2.026123452269851
Bellevue University,5743,4919,Nebraska,Suburb,NA,99.84,90.98,100.0,4,2,11,2,1,6,6,3,17,0.5455681523712322,5.861690912909325
Belmont Abbey College,1552,1381,North CaroliNA,Suburb,private,99.39,86.39,100.0,3,1,8,2,1,4,5,2,12,0.8976215443005805,4.167668128554976
Belmont University,6496,6161,Tennessee,Large City,NA,100.0,99.96,100.0,15,5,39,7,3,20,22,8,59,4.103231457764655,17.891815169255786
Beloit College,1407,1346,Wisconsin,Small City,NA,93.1,68.66,99.85,2,1,4,1,0,2,3,1,6,0.11711953020889762,2.5501109917395204
Bemidji State University,4819,3333,Minnesota,Town,NA,96.45,67.11,100.0,2,1,7,1,0,3,3,1,10,1.4776346481871796,1.8468648096954168
Benedict College,2089,2077,South CaroliNA,Midsize City,NA,100.0,99.99,100.0,16,7,37,8,3,19,24,10,56,20.10087737984474,3.4868445730067017
Benedictine College,2080,1821,Kansas,Town,NA,98.48,78.94,100.0,3,1,8,1,1,4,4,2,12,0.34272078454335003,3.8313524305499898
Benedictine University,2883,2473,Illinois,Suburb,private,97.53,84.09,99.99,2,1,6,1,1,3,3,2,9,3.071428069247863,0.627822576986893
Bennett College,490,400,North CaroliNA,Large City,private,73.35,40.9,95.81,1,0,2,0,0,1,1,0,3,0.17553487977433574,1.1437922089039319
Bennington College,775,724,Vermont,Town,NA,93.09,69.96,99.8,2,1,4,1,0,2,3,1,6,3.645842632766558e-05,2.6651494149692008
Bentley University,4270,4171,Massachusetts,Small City,private,100.0,99.88,100.0,10,4,21,5,2,12,15,6,33,7.892285064289016,6.7257814374176625
Berea College,1668,1615,Kentucky,Town,NA,99.4,82.86,100.0,3,1,9,2,1,5,5,2,14,1.8920064363959948,3.2165616973483857
Berry College,1976,1945,Georgia,Suburb,private,99.92,86.15,100.0,5,1,16,2,1,9,7,2,25,3.5012498951842277,3.6567802297896215
Bethany College Kansas,777,710,Kansas,Town,NA,65.87,32.57,92.2,1,0,2,0,0,1,1,0,3,0.29923701221397675,0.7735613436794799
Bethany College West Virginia,598,594,West Virginia,Rural,private,78.34,47.27,96.93,1,0,2,1,0,1,2,0,3,0.022617275393996245,1.5017931245991702
Bethany Lutheran College,651,522,Minnesota,Small City,NA,39.14,18.49,72.06,0,0,1,0,0,0,0,0,1,0.16147554069148679,0.33441393473420633
Bethel College - Mishawaka,1330,1044,IndiaNA,Small City,NA,97.69,82.21,99.99,2,1,6,1,1,3,3,2,9,2.672959260554211,1.0881251501640112
Bethel College - North Newton,502,489,Kansas,Town,NA,45.62,19.5,78.3,0,0,1,0,0,1,0,0,2,0.20712007346359385,0.4010714132339328
Bethel University Minnesota,2898,2407,Minnesota,Suburb,NA,92.08,58.34,99.99,2,1,6,1,0,3,3,1,9,0.7296425774633917,1.7978462776876543
Bethel University Tennessee,4830,3454,Tennessee,Town,NA,100.0,98.84,100.0,10,3,35,5,1,16,15,4,51,8.759306088373625,6.438886446730431
Bethune - Cookman University,3988,3755,Florida,Small City,private,100.0,100.0,100.0,31,13,73,16,7,40,47,20,113,40.0389398330879,7.329690793287503
Biola University,4047,3882,California,Suburb,private,100.0,99.99,100.0,14,6,36,7,3,18,21,9,54,18.15032801189391,3.453187567103103
Birmingham Southern College,1287,1272,Alabama,Midsize City,NA,99.71,87.45,100.0,4,1,10,2,1,5,6,2,15,3.0658541043688463,2.7640593562920017
Black Hills State University,3951,2195,South Dakota,Town,NA,100.0,98.9,100.0,8,3,26,4,1,11,12,4,37,8.49263631592188,2.973112601634337
Blackburn College,557,546,Illinois,Town,private,50.89,28.86,83.24,0,0,1,0,0,1,0,0,2,0.581666659976387,0.1288221247162018
Bloomfield College,1839,1700,New Jersey,Suburb,NA,100.0,98.88,100.0,7,3,16,3,1,9,10,4,25,10.14413370873133,0.017333673160508798
Bloomsburg University of Pennsylvania,8578,7863,Pennsylvania,Small City,public,100.0,99.99,100.0,13,6,28,7,3,15,20,9,43,13.431083410883366,5.910309498730553
Blue Mountain College,590,531,Mississippi,Rural,NA,99.73,91.81,100.0,4,2,9,2,1,4,6,3,13,5.288681264801674,0.5837859927628943
Bluefield College,949,829,Virginia,Town,NA,99.85,85.26,100.0,4,1,9,2,1,5,6,2,14,5.6971506146848165,0.7662768303416143
Bluefield State College,1380,1099,West Virginia,Town,NA,68.15,27.31,92.24,1,0,2,0,0,1,1,0,3,0.20632162014091537,0.9337605272498811
Bluffton University,735,660,Ohio,Town,NA,79.72,46.8,97.9,1,0,2,1,0,1,2,0,3,1.1609677507706817,0.4324635185476464
Boise State University,20744,12477,Idaho,Midsize City,public,100.0,100.0,100.0,87,18,314,50,9,181,137,27,495,106.51355493160773,30.205969048865494
Boston College,9924,9681,Massachusetts,Small City,private,100.0,100.0,100.0,24,11,55,13,6,29,37,17,84,10.880830341966456,25.736154240661502
Boston University,18086,16840,Massachusetts,Large City,private,100.0,100.0,100.0,45,20,105,23,10,56,68,30,161,16.9715698022471,51.70060851825696
Bowdoin College,1819,1813,Maine,Town,private,99.78,92.38,100.0,4,2,10,2,1,5,6,3,15,0.16082428925034198,5.938301888628074
Bowie State University,5185,4389,Maryland,Suburb,NA,100.0,99.73,100.0,9,4,21,5,2,11,14,6,32,11.545047719106869,1.9596221997409704
Bowling Green State University - Main Campus,14679,13104,Ohio,Town,public,100.0,100.0,100.0,21,8,50,11,4,26,32,12,76,24.813490565631525,6.429787903287197
Bradley University,4645,4512,Illinois,Midsize City,NA,99.78,94.65,100.0,4,2,10,2,1,5,6,3,15,4.522173150600734,1.5984096688274223
Brandeis University,3630,3620,Massachusetts,Small City,NA,100.0,99.78,100.0,9,4,21,5,2,11,14,6,32,3.6199280828205618,9.903423234611571
BreNAu University,1737,1080,Georgia,Small City,NA,99.41,65.89,100.0,3,1,13,2,0,7,5,1,20,3.9367652560107773,1.1841559128057224
Brescia University,1177,715,Kentucky,Small City,NA,94.48,63.87,99.97,2,1,5,1,0,3,3,1,8,2.2617088435078556,0.6318404674638103
Brevard College,673,656,North CaroliNA,Town,NA,96.82,73.35,99.98,2,1,6,1,0,3,3,1,9,0.3600459749916773,3.0634352094321056
Brewton - Parker College,782,438,Georgia,Rural,NA,96.83,64.25,100.0,2,1,7,1,0,4,3,1,11,1.5365373404442313,1.89796208665132
Briar Cliff University,943,720,Iowa,Small City,NA,91.02,52.59,99.95,2,1,5,1,0,3,3,1,8,1.0919843411157324,1.3131235820116187
Bridgewater College,1880,1876,Virginia,Suburb,private,100.0,98.04,100.0,8,3,18,5,1,11,13,4,29,12.55886584031256,0.8564285178654008
Bridgewater State University,9562,7858,Massachusetts,Suburb,NA,100.0,100.0,100.0,26,12,55,14,6,31,40,18,86,38.901599234218175,0.6602096502311204
Brigham Young University - Hawaii,3138,2702,Hawaii,Town,private,100.0,99.37,100.0,10,3,30,5,2,16,15,5,46,3.432883624760225e-05,14.982331273406253
Brigham Young University - Idaho,51883,17230,Idaho,Town,NA,100.0,100.0,100.0,185,56,640,97,28,321,282,84,961,75.07815422343643,206.6189865733948
Brigham Young University - Provo,31232,28156,Utah,Midsize City,NA,100.0,100.0,100.0,115,34,374,60,17,198,175,51,572,73.69533793111619,100.72405217918286
Brown University,6986,6666,Rhode Island,Midsize City,NA,100.0,100.0,100.0,18,8,43,9,4,23,27,12,66,0.14715240698344145,27.541646128604164
Bryan College - Dayton,1238,833,Tennessee,Town,NA,98.06,70.96,100.0,3,1,7,1,0,4,4,1,11,1.5702427761015354,2.3585754569287833
Bryant University,3476,3418,Rhode Island,Suburb,private,99.99,98.85,100.0,6,3,13,3,2,7,9,5,20,0.12737126374960178,9.346882118979728
Bryn Athyn College of the New Church,329,313,Pennsylvania,Suburb,private,54.96,31.08,84.13,1,0,1,0,0,1,1,0,2,0.4133756773328034,0.38293505199555655
Bryn Mawr College,1340,1325,Pennsylvania,Suburb,NA,99.58,90.74,100.0,4,2,8,2,1,4,6,3,12,0.34085362867792557,5.1260125148111895
Bucknell University,3608,3585,Pennsylvania,Town,private,100.0,99.42,100.0,8,3,18,4,2,9,12,5,27,1.573728455810848,9.804273398557847
BueNA Vista University,1805,1522,Iowa,Town,private,98.74,61.26,100.0,3,1,11,1,0,6,4,1,17,3.6819472014543284,0.6880563081605071
Butler University,4288,4182,IndiaNA,Large City,NA,100.0,99.29,100.0,7,3,16,4,2,8,11,5,24,6.241483494325969,4.312619925699223
Cabrini University,1687,1479,Pennsylvania,Suburb,private,99.31,90.29,100.0,3,2,8,2,1,4,5,3,12,1.64081135081661,3.321063523042232
Caldwell University,1605,1440,New Jersey,Suburb,NA,99.98,97.53,100.0,6,2,13,3,1,7,9,3,20,7.818513535332226,0.48896248140635457
California Baptist University,7421,6367,California,Large City,NA,100.0,100.0,100.0,29,13,70,14,6,37,43,19,107,40.51602536335797,2.4601633644913576
California Institute of Technology,962,961,California,Midsize City,NA,99.0,85.89,100.0,3,1,7,2,1,4,5,2,11,1.9037151856123256,2.6879445512588664
California Lutheran University,2968,2858,California,Midsize City,private,100.0,99.94,100.0,11,5,27,6,2,14,17,7,41,14.549823204322774,2.120754782145458
California State University Maritime Academy,1050,1007,California,Midsize City,NA,99.63,92.17,100.0,4,2,9,2,1,5,6,3,14,5.190875568222428,0.40531799933265134
California Polytechnic State University - San Luis Obispo,21348,20584,California,Suburb,NA,100.0,100.0,100.0,81,36,200,41,18,104,122,54,304,112.88676321143399,9.189523412196117
California State Polytechnic University - PomoNA,24318,21668,California,Suburb,NA,100.0,100.0,100.0,95,43,229,48,21,121,143,64,350,142.7727267619629,0.790727153932183
California State University - Bakersfield,8816,7502,California,Large City,NA,100.0,100.0,100.0,35,16,83,18,8,44,53,24,127,51.548113985571014,0.48639370153063466
California State University - Channel Islands,7054,5858,California,Suburb,NA,100.0,100.0,100.0,28,12,67,14,6,35,42,18,102,41.704369314625296,0.0
California State University - Chico,16709,15446,California,Small City,NA,100.0,100.0,100.0,65,29,157,33,15,83,98,44,240,96.91210969738273,1.328498130078279
California State University - Dominguez Hills,13279,10084,California,Small City,NA,100.0,100.0,100.0,52,23,125,26,12,66,78,35,191,78.1232685176437,0.3785444222625269
California State University - East Bay,13473,11539,California,Midsize City,NA,100.0,100.0,100.0,52,24,126,27,12,67,79,36,193,78.37749135298944,0.5997518897224334
California State University - Fresno,22260,19432,California,Large City,NA,100.0,100.0,100.0,87,39,210,44,19,111,131,58,321,130.58185498329016,0.7244573840456533
California State University - Fullerton,35161,28475,California,Suburb,public,100.0,100.0,100.0,138,62,332,70,31,175,208,93,507,207.02607035585964,0.7607250861324973
California State University - Long Beach,31564,27507,California,Large City,public,100.0,100.0,100.0,123,56,296,62,28,156,185,84,452,184.53030550724193,1.103949503403858
California State University - Los Angeles,24820,21004,California,Large City,public,100.0,100.0,100.0,97,44,234,49,22,124,146,66,358,145.91208317053477,0.8018268471016599
California State University - Monterey Bay,6762,6109,California,Suburb,NA,100.0,100.0,100.0,26,12,65,13,6,34,39,18,99,39.2153503918216,0.5956498377402799
California State University - Northridge,35836,29739,California,Large City,NA,100.0,100.0,100.0,140,63,337,71,31,178,211,94,515,210.50241982523866,0.6898568750640709
California State University - Sacramento,28449,23491,California,Large City,public,100.0,100.0,100.0,111,50,270,57,25,142,168,75,412,166.79974078161658,1.2326171081675115
California State University - San BerNArdino,18324,16381,California,Midsize City,public,100.0,100.0,100.0,72,32,173,36,16,91,108,48,264,107.86142809413437,0.24766692804810297
California State University - San Marcos,14616,11634,California,Suburb,NA,100.0,100.0,100.0,57,26,138,29,13,73,86,39,211,86.05738584401556,0.34218255221190885
California State University - Stanislaus,9058,7621,California,Suburb,NA,100.0,100.0,100.0,36,16,86,18,8,45,54,24,131,53.33949815091429,0.2725912129463074
California University of Pennsylvania,5553,4534,Pennsylvania,Suburb,public,100.0,99.59,100.0,7,4,16,4,2,8,11,6,24,9.395231403239418,1.4773481079608801
Calumet College of Saint Joseph,624,427,IndiaNA,Suburb,private,76.84,52.41,95.82,1,0,2,1,0,1,2,0,3,1.2856576916129197,0.17523792031648988
Calvin College,3737,3524,Michigan,Midsize City,NA,100.0,99.01,100.0,8,3,22,4,2,12,12,5,34,7.278104026544049,5.009772811990757
Cambridge College,750,221,Massachusetts,Large City,private,95.71,76.96,99.89,2,1,4,1,1,2,3,2,6,3.14007715091179,0.0014671530203954133
Cameron University,4149,2814,Oklahoma,Small City,NA,100.0,98.74,100.0,10,3,28,5,1,16,15,4,44,13.221393579532046,1.427769542203589
Campbell University,4382,3634,North CaroliNA,Town,NA,99.98,95.95,100.0,6,2,14,3,1,7,9,3,21,3.6882271898039405,4.860270748722151
Campbellsville University,3704,2128,Kentucky,Town,private,99.99,96.81,100.0,6,2,18,3,1,10,9,3,28,7.655014547257358,2.1739288849588725
Canisius College,2397,2303,New York,Large City,private,99.78,95.67,100.0,4,2,8,2,1,4,6,3,12,5.583918996706763,0.5242228443438439
Capella University,9208,1382,Minnesota,Large City,NA,100.0,100.0,100.0,25,9,66,13,5,35,38,14,101,0.10075539935708472,37.870504272462405
Capital University,2703,2493,Ohio,Suburb,NA,99.65,89.09,100.0,4,1,9,2,1,5,6,2,14,4.743382524577356,0.9060759648273279
CardiNAl Stritch University,1542,901,Wisconsin,Suburb,NA,56.52,34.07,84.69,1,0,1,0,0,1,1,0,2,0.5340330797238472,0.2981229868352576
Carleton College,2068,2055,Minnesota,Town,NA,99.64,90.79,100.0,4,2,11,2,1,5,6,3,16,0.15013221758506,5.472037113074785
Carlos Albizu University - Miami,376,291,Florida,Suburb,NA,99.64,90.48,100.0,4,2,8,2,1,5,6,3,13,5.579926381482969,0.0
Carlow University,1365,1075,Pennsylvania,Large City,NA,92.36,73.15,99.61,2,1,4,1,0,2,3,1,6,2.2826314814122783,0.2858815630802302
Carnegie Mellon University,6530,6298,Pennsylvania,Large City,NA,100.0,100.0,100.0,16,7,38,9,4,20,25,11,58,2.3315838642543207,22.673253229515783
Carroll College,1360,1287,MontaNA,Town,NA,100.0,75.07,100.0,12,1,121,4,0,34,16,1,155,12.913902279269745,3.636691840557006
Carroll University,2983,2737,Wisconsin,Small City,NA,84.62,62.24,98.49,1,1,3,1,0,1,2,1,4,0.8730001842192232,0.9977656964373461
Carson - Newman University,1688,1608,Tennessee,Suburb,NA,99.73,84.11,100.0,4,1,11,2,1,6,6,2,17,2.5140700939992455,3.3815566927563596
Carthage College,2740,2596,Wisconsin,Suburb,NA,94.22,74.34,99.92,2,1,5,1,0,2,3,1,7,0.34496298488149707,2.5038196519303084
Case Western Reserve University,5147,4978,Ohio,Large City,private,100.0,99.74,100.0,9,4,23,5,2,12,14,6,35,4.062411524545477,10.231203720978415
Castleton University,1857,1590,Vermont,Town,NA,84.06,57.61,98.3,1,1,3,1,0,1,2,1,4,0.002440435912308115,1.8299054167381423
Catawba College,1322,1268,North CaroliNA,Suburb,NA,94.15,66.19,99.91,2,1,5,1,0,2,3,1,7,1.1220269303757255,1.7038132073423573
Catholic University of America,3308,3194,District of Columbia,Large City,NA,100.0,99.49,100.0,8,3,19,4,2,10,12,5,29,0.06876816525338628,12.375406289187135
Cazenovia College,897,713,New York,Town,NA,92.07,70.39,99.81,2,1,4,1,0,2,3,1,6,1.703652447775722,0.826192404470603
Cedar Crest College,1432,931,Pennsylvania,Midsize City,NA,95.9,79.28,99.92,2,1,5,1,1,2,3,2,7,1.798546806640969,1.390844610267705
Cedarville University,3536,3109,Ohio,Town,private,99.99,97.57,100.0,6,2,15,3,1,8,9,3,23,2.3882765158711163,6.997851606045138
CenteNAry University,1366,1125,New Jersey,Suburb,private,99.91,95.46,100.0,5,2,11,2,1,6,7,3,17,6.2791744681775805,0.6828709722542113
CenteNAry College of LouisiaNA,536,524,LouisiaNA,Midsize City,NA,95.03,67.11,99.96,2,1,5,1,0,3,3,1,8,2.0452014926957705,0.9474867615320971
Central Baptist College,745,599,Arkansas,Small City,private,76.4,37.52,97.59,1,0,2,0,0,1,1,0,3,0.7350104298461042,0.7050698119042904
Central Christian College of Kansas,869,730,Kansas,Town,NA,90.18,58.68,99.66,2,1,4,1,0,2,3,1,6,0.17507939911563455,2.1382383576705584
Central College,1232,1198,Iowa,Town,NA,97.05,54.98,100.0,2,1,8,1,0,5,3,1,13,2.791559969467654,0.7261035715056477
Central Connecticut State University,9550,7605,Connecticut,Suburb,NA,99.33,95.63,99.99,3,2,6,2,1,3,5,3,9,3.3403406391852575,1.6637564899331352
Central Methodist University - College of Liberal Arts & Sciences,1058,1034,Missouri,Town,NA,77.19,37.47,98.93,1,0,3,0,0,2,1,0,5,1.1158698879717648,0.3603051695417454
Central Michigan University,17801,15585,Michigan,Town,NA,100.0,100.0,100.0,39,14,110,21,7,62,60,21,172,58.33769754735049,1.6336842871709414
Central Penn College,1197,316,Pennsylvania,Suburb,NA,91.83,71.7,99.59,2,1,4,1,0,2,3,1,6,1.769537987179018,0.7323973164868268
Central State University,1788,1710,Ohio,Rural,public,98.42,80.19,100.0,3,1,7,1,1,4,4,2,11,1.7853537679918885,2.358696628491302
Central Washington University,12080,10446,Washington,Town,NA,100.0,100.0,100.0,44,24,93,25,13,54,69,37,147,66.99963838374435,1.7552311372920895
Centre College,1447,1449,Kentucky,Town,NA,98.51,76.41,100.0,3,1,8,1,0,4,4,1,12,1.9113372812123013,2.2840786556494868
Chadron State College,2151,1616,Nebraska,Town,NA,83.09,52.2,99.46,1,0,3,1,0,2,2,0,5,0.16384965627291817,1.608494456905377
ChamiNAde University of Honolulu,1813,1524,Hawaii,Large City,NA,97.35,79.8,99.98,2,1,6,1,1,3,3,2,9,9.041412975342516e-05,3.618032998398237
Champlain College,3933,2603,Vermont,Small City,NA,99.99,98.34,100.0,6,3,14,3,1,8,9,4,22,0.001522139299180038,9.204441752597411
Chapman University,7023,6515,California,Midsize City,NA,100.0,100.0,100.0,24,11,58,12,5,31,36,16,89,27.94086325218587,8.511044796419121
Charleston Southern University,3062,2804,South CaroliNA,Midsize City,private,100.0,100.0,100.0,34,14,77,16,6,38,50,20,115,46.230060731444276,3.5046833620907947
Chatham University,1207,951,Pennsylvania,Large City,NA,94.38,73.84,99.83,2,1,4,1,0,2,3,1,6,1.4431887682320679,1.430214744843987
Chestnut Hill College,1363,1118,Pennsylvania,Large City,NA,98.44,85.61,99.99,3,1,6,1,1,3,4,2,9,1.372479770793562,2.7794010574816546
Cheyney University of Pennsylvania,718,671,Pennsylvania,Suburb,public,80.83,55.58,97.49,1,1,2,1,0,1,2,1,3,0.9319083252151795,0.7172034028372632
Chicago State University,2032,1297,Illinois,Large City,NA,92.52,71.88,99.84,2,1,4,1,0,2,3,1,6,2.2285816737134514,0.36060899685262016
Chowan University,1500,1440,North CaroliNA,Town,private,99.92,89.83,100.0,5,1,10,3,1,6,8,2,16,0.6602505136966492,6.477010865192911
Christian Brothers University,1789,1426,Tennessee,Large City,NA,99.63,83.01,100.0,4,1,11,2,1,5,6,2,16,3.157302074570959,2.4185512186518108
Christopher Newport University,4951,4867,Virginia,Midsize City,NA,100.0,100.0,100.0,25,7,55,15,4,33,40,11,88,39.4443898440237,0.5635339441065559
Citadel Military College of South CaroliNA,2837,2559,South CaroliNA,Midsize City,NA,100.0,100.0,100.0,24,10,56,12,4,28,36,14,84,29.417350245283973,6.4777593111321305
City University of Seattle,929,235,Washington,Large City,NA,99.68,95.31,100.0,4,2,7,2,1,4,6,3,11,4.897920476296405,0.8353270908372585
Claflin University,2040,1955,South CaroliNA,Town,private,100.0,100.0,100.0,21,9,48,10,4,24,31,13,72,28.712743053780166,2.053574431984424
Claremont McKenNA College,1341,1337,California,Suburb,NA,99.86,94.19,100.0,4,2,12,2,1,6,6,3,18,3.695099350955601,2.8779245477288553
Clarion University of Pennsylvania,4319,3483,Pennsylvania,Town,public,99.98,98.57,100.0,6,3,12,3,1,6,9,4,18,7.360987938470095,1.0388753002262163
Clark Atlanta University,3305,3187,Georgia,Large City,NA,100.0,99.45,100.0,9,4,25,5,2,13,14,6,38,2.104175338824903,11.80212139651176
Clark University,2240,2199,Massachusetts,Midsize City,private,99.87,95.15,100.0,4,2,10,2,1,5,6,3,15,3.603091208016745,3.0175033034930654
Clarke University,765,708,Iowa,Small City,NA,83.58,39.66,99.9,1,0,4,1,0,2,2,0,6,1.0191853850413501,0.7836792561073938
Clarkson University,3086,3021,New York,Town,private,99.93,97.3,100.0,5,2,10,2,1,5,7,3,15,5.393248591941166,1.8729959006450347
Clayton State University,6553,3743,Georgia,Suburb,NA,100.0,94.05,100.0,11,2,47,6,1,27,17,3,74,15.539090205670881,1.0814233826871236
Clemson University,19409,18642,South CaroliNA,Suburb,public,100.0,100.0,100.0,175,72,401,84,32,200,259,104,601,229.52579263236538,29.251351493979097
Cleveland State University,12077,9268,Ohio,Large City,NA,100.0,99.99,100.0,16,6,37,8,3,20,24,9,57,22.68667569447179,1.3794546138484929
Coastal CaroliNA University,9899,9021,South CaroliNA,Small City,NA,100.0,100.0,100.0,73,31,167,35,14,84,108,45,251,91.40321067563283,17.234586772786344
Coe College,1393,1369,Iowa,Midsize City,private,96.05,57.37,100.0,2,1,7,1,0,4,3,1,11,2.0523705693277736,1.1735088328944072
Cogswell College,606,436,California,Large City,NA,96.35,77.16,99.97,2,1,5,1,0,3,3,1,8,3.1570928854564655,0.14393264019246857
Coker College,1025,909,South CaroliNA,Town,private,100.0,99.92,100.0,12,5,27,6,2,14,18,7,41,16.088530872670276,1.60791438936322
Colby College,1923,1917,Maine,Town,NA,99.58,90.97,100.0,4,2,8,2,1,4,6,3,12,0.167162192274986,5.284930820132419
Colby - Sawyer College,983,920,New Hampshire,Rural,NA,84.66,54.85,98.63,1,1,3,1,0,2,2,1,5,0.14300036963737145,1.727963742241733
Colgate University,2882,2854,New York,Town,private,99.99,98.71,100.0,6,3,14,3,1,8,9,4,22,2.0008011305273015,7.606582175688596
College of Charleston,9901,9083,South CaroliNA,Midsize City,public,100.0,100.0,100.0,78,32,179,37,14,90,115,46,269,97.2749372714979,17.846439144482844
College of Mount Saint Vincent,1693,1613,New York,Large City,NA,98.79,89.39,99.99,3,1,6,1,1,3,4,2,9,3.7415971636469707,0.6620336647620153
Mount St. Joseph University,1315,1000,Ohio,Suburb,NA,95.09,70.03,99.93,2,1,5,1,0,3,3,1,8,2.068278682045248,0.9397216755976457
Notre Dame of Maryland University,817,528,Maryland,Large City,NA,89.65,62.21,99.52,1,1,3,1,0,2,2,1,5,1.7065496300950547,0.5574357366650158
College of Our Lady of the Elms,1174,973,Massachusetts,Suburb,private,98.14,84.55,99.98,3,1,6,1,1,3,4,2,9,3.7251585503444153,0.250072654894501
College of Saint Benedict,1940,1916,Minnesota,Suburb,NA,75.92,41.75,97.98,1,0,3,0,0,1,1,0,4,0.5368060846541368,0.8840112086688237
College of Saint Elizabeth,757,587,New Jersey,Suburb,NA,98.47,84.18,100.0,3,1,7,1,1,4,4,2,11,4.152893166784114,0.01764526943968299
College of Saint Mary,833,761,Nebraska,Large City,NA,54.59,19.98,93.1,1,0,2,0,0,1,1,0,3,0.08179682059249586,0.705565323489988
Northeast Catholic College,69,70,New Hampshire,Rural,NA,13.71,4.62,31.44,0,0,0,0,0,0,0,0,0,0.012434814751075777,0.13460769324601643
College of the Atlantic,352,330,Maine,Town,private,60.27,31.32,88.88,1,0,1,0,0,1,1,0,2,0.06496350600260119,0.8556004708856286
College of the Holy Cross,2852,2827,Massachusetts,Midsize City,private,99.99,98.61,100.0,6,3,14,3,1,7,9,4,21,4.56279307183429,4.838155232261365
College of the Ozarks,1510,1477,Missouri,Town,private,84.69,43.38,99.72,1,0,4,1,0,2,2,0,6,1.4328783788728343,0.442327793595469
College of William and Mary,6287,6199,Virginia,Suburb,NA,100.0,100.0,100.0,27,9,58,15,5,34,42,14,92,33.78913004268215,7.909539495236095
Colorado Christian University,6541,1840,Colorado,Midsize City,NA,100.0,99.62,100.0,11,4,34,5,2,16,16,6,50,2.4098927404244104,13.513475698026859
Colorado College,2106,2091,Colorado,Large City,private,99.68,90.43,100.0,4,2,10,2,1,5,6,3,15,0.3372919376076636,5.393039588363361
